Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Allahabad Bank",653136,155942,809078,7987.36,763937,"(B) Regional Rural Bank","2016-07-13"
"Allahabad Bank",3926876,986158,4913034,59386.5,4349976,"(A) Public Sector Banks","2016-07-20"
"Allahabad Bank",653295,155963,809258,7990.15,764022,"(B) Regional Rural Bank","2016-07-20"
"Allahabad Bank",3978236,989073,4967309,60248.43,4355272,"(A) Public Sector Banks","2016-07-27"
"Allahabad Bank",653441,155982,809423,7993.25,764118,"(B) Regional Rural Bank","2016-07-27"
"Allahabad Bank",4036449,992595,5029044,61023.87,4360648,"(A) Public Sector Banks","2016-08-03"
"Allahabad Bank",653706,156137,809843,8006.24,764198,"(B) Regional Rural Bank","2016-08-03"
"Allahabad Bank",4098252,996663,5094915,61974.95,4366096,"(A) Public Sector Banks","2016-08-10"
"Allahabad Bank",654094,156262,810356,8013.18,764293,"(B) Regional Rural Bank","2016-08-10"
"Allahabad Bank",4160427,1001028,5161455,62720.53,4371498,"(A) Public Sector Banks","2016-08-17"
"Allahabad Bank",654598,156372,810970,8023.15,764475,"(B) Regional Rural Bank","2016-08-17"
"Allahabad Bank",4204949,1004275,5209224,63485.32,4376966,"(A) Public Sector Banks","2016-08-24"
"Allahabad Bank",655216,156565,811781,8048.16,764629,"(B) Regional Rural Bank","2016-08-24"
"Allahabad Bank",4265365,1008552,5273917,64280.35,4383435,"(A) Public Sector Banks","2016-08-31"
"Allahabad Bank",655848,157107,812955,8865.14,764786,"(B) Regional Rural Bank","2016-08-31"
"Allahabad Bank",4316659,1011984,5328643,65784.99,4388817,"(A) Public Sector Banks","2016-09-07"
"Allahabad Bank",656525,157153,813678,9573.25,764993,"(B) Regional Rural Bank","2016-09-07"
"Allahabad Bank",4361868,1015530,5377398,66958.65,4394427,"(A) Public Sector Banks","2016-09-14"
"Allahabad Bank",661079,157223,818302,9664.18,765119,"(B) Regional Rural Bank","2016-09-14"
"Allahabad Bank",4404910,1019453,5424363,68331.56,4400199,"(A) Public Sector Banks","2016-09-21"
"Allahabad Bank",664599,157223,821822,9805.13,765334,"(B) Regional Rural Bank","2016-09-21"
"Allahabad Bank",4450149,1022250,5472399,69736.86,4406094,"(A) Public Sector Banks","2016-09-28"
"Allahabad Bank",674847,157223,832070,10107.02,765673,"(B) Regional Rural Bank","2016-09-28"
"Allahabad Bank",4499820,1027048,5526868,70950.39,4411839,"(A) Public Sector Banks","2016-10-05"
"Allahabad Bank",699787,157223,857010,11413.35,766263,"(B) Regional Rural Bank","2016-10-05"
"Allahabad Bank",4560250,1031629,5591879,72571.98,4421089,"(A) Public Sector Banks","2016-10-19"
"Allahabad Bank",718357,162751,881108,12078.26,766779,"(B) Regional Rural Bank","2016-10-19"
"Allahabad Bank",4604943,1034806,5639749,73289.29,4427081,"(A) Public Sector Banks","2016-10-26"
"Allahabad Bank",750392,162751,913143,13101.66,767107,"(B) Regional Rural Bank","2016-10-26"
"Allahabad Bank",4627079,1036479,5663558,74136.1,4431065,"(A) Public Sector Banks","2016-11-02"
"Allahabad Bank",761537,162774,924311,13332.42,767384,"(B) Regional Rural Bank","2016-11-02"
"Allahabad Bank",4656482,1038355,5694837,75286.26,4434159,"(A) Public Sector Banks","2016-11-09"
"Allahabad Bank",785671,162774,948445,14140.45,767729,"(B) Regional Rural Bank","2016-11-09"
"Allahabad Bank",4667495,1040006,5707501,112967.89,4437115,"(A) Public Sector Banks","2016-11-16"
"Allahabad Bank",806045,167041,973086,22124.43,767782,"(B) Regional Rural Bank","2016-11-16"
"Allahabad Bank",4684787,1044367,5729154,134490.82,4439460,"(A) Public Sector Banks","2016-11-23"
"Allahabad Bank",833973,167041,1001014,26621.36,767875,"(B) Regional Rural Bank","2016-11-23"
"Allahabad Bank",4731363,1051762,5783125,138043,4444504,"(A) Public Sector Banks","2016-11-30"
"Allahabad Bank",846870,167041,1013911,27380.9,767889,"(B) Regional Rural Bank","2016-11-30"
"Allahabad Bank",4836874,1072147,5909021,137142.49,4511766,"(A) Public Sector Banks","2016-12-07"
"Allahabad Bank",859644,167400,1027044,28684.28,767889,"(B) Regional Rural Bank","2016-12-07"
"Allahabad Bank",4907528,1089042,5996570,135933.36,4635781,"(A) Public Sector Banks","2016-12-14"
"Allahabad Bank",868090,168636,1036726,28865.13,767889,"(B) Regional Rural Bank","2016-12-14"
"Allahabad Bank",4994759,1102642,6097401,133724.33,4738821,"(A) Public Sector Banks","2016-12-21"
"Allahabad Bank",880646,168636,1049282,28628.03,767889,"(B) Regional Rural Bank","2016-12-21"
"Allahabad Bank",5089664,1116680,6206344,131571.49,4829947,"(A) Public Sector Banks","2016-12-28"
"Allahabad Bank",892346,168636,1060982,28647.08,767889,"(B) Regional Rural Bank","2016-12-28"
"Allahabad Bank",5189983,1130939,6320922,129590.17,4922165,"(A) Public Sector Banks","2017-01-04"
"Allahabad Bank",910893,168771,1079664,28959.53,767889,"(B) Regional Rural Bank","2017-01-04"
"Allahabad Bank",5238284,1141191,6379475,127325.02,4989390,"(A) Public Sector Banks","2017-01-11"
"Allahabad Bank",914884,168977,1083861,28556.46,767889,"(B) Regional Rural Bank","2017-01-11"
