Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Andhra Bank",1625531,798068,2423599,32265.31,1935474,"(A) Public Sector Banks","2017-04-05"
"Andhra Bank",163182,16943,180125,2473.69,99976,"(B) Regional Rural Bank","2017-04-05"
"Andhra Bank",1625692,798324,2424016,31878.15,1935704,"(A) Public Sector Banks","2017-04-12"
"Andhra Bank",163426,16955,180381,2450.12,100037,"(B) Regional Rural Bank","2017-04-12"
"Andhra Bank",1625647,798570,2424217,31528.56,1935854,"(A) Public Sector Banks","2017-04-19"
"Andhra Bank",163604,16957,180561,2482.57,100055,"(B) Regional Rural Bank","2017-04-19"
"Andhra Bank",1625722,798586,2424308,35653.46,1936154,"(A) Public Sector Banks","2017-04-26"
"Andhra Bank",163671,16964,180635,2531.21,100126,"(B) Regional Rural Bank","2017-04-26"
"Andhra Bank",1625506,798295,2423801,34922.39,1936154,"(A) Public Sector Banks","2017-05-03"
"Andhra Bank",163755,16962,180717,2557.94,100151,"(B) Regional Rural Bank","2017-05-03"
"Andhra Bank",1625140,798019,2423159,37994.57,1936154,"(A) Public Sector Banks","2017-05-10"
"Andhra Bank",163890,16966,180856,2571.15,100189,"(B) Regional Rural Bank","2017-05-10"
"Andhra Bank",1625055,797303,2422358,35723.36,1936269,"(A) Public Sector Banks","2017-05-17"
"Andhra Bank",164050,16966,181016,2563.35,100194,"(B) Regional Rural Bank","2017-05-17"
"Andhra Bank",1624934,796710,2421644,34365.04,1936384,"(A) Public Sector Banks","2017-05-24"
"Andhra Bank",164154,16968,181122,2560.32,100207,"(B) Regional Rural Bank","2017-05-24"
"Andhra Bank",1624267,796467,2420734,33373.86,1936384,"(A) Public Sector Banks","2017-05-31"
"Andhra Bank",164313,16972,181285,2606.61,100222,"(B) Regional Rural Bank","2017-05-31"
"Andhra Bank",1624243,795874,2420117,32966.36,1936384,"(A) Public Sector Banks","2017-06-07"
"Andhra Bank",164403,16980,181383,2647.64,100262,"(B) Regional Rural Bank","2017-06-07"
"Andhra Bank",1623687,795520,2419207,32136.13,1936384,"(A) Public Sector Banks","2017-06-14"
"Andhra Bank",164465,16993,181458,2572.98,100299,"(B) Regional Rural Bank","2017-06-14"
"Andhra Bank",1622271,795228,2417499,31648.77,1936384,"(A) Public Sector Banks","2017-06-28"
"Andhra Bank",164582,17020,181602,2558.71,100360,"(B) Regional Rural Bank","2017-06-28"
"Andhra Bank",1621528,795129,2416657,31026.8,1936384,"(A) Public Sector Banks","2017-07-05"
"Andhra Bank",164658,17022,181680,2496.1,100379,"(B) Regional Rural Bank","2017-07-05"
"Andhra Bank",1621532,794840,2416372,30460.7,1936384,"(A) Public Sector Banks","2017-07-12"
"Andhra Bank",164719,17034,181753,2527.92,100396,"(B) Regional Rural Bank","2017-07-12"
"Andhra Bank",1608108,808024,2416132,30238.97,1936384,"(A) Public Sector Banks","2017-07-19"
"Andhra Bank",164754,17041,181795,2480.47,100425,"(B) Regional Rural Bank","2017-07-19"
"Andhra Bank",1525453,890883,2416336,31545.97,1936384,"(A) Public Sector Banks","2017-07-26"
"Andhra Bank",164829,17044,181873,2425.61,100485,"(B) Regional Rural Bank","2017-07-26"
"Andhra Bank",1525134,890537,2415671,30739.71,1945384,"(A) Public Sector Banks","2017-08-02"
"Andhra Bank",164872,17050,181922,2397.83,100495,"(B) Regional Rural Bank","2017-08-02"
"Andhra Bank",1525192,890521,2415713,30356.95,1945384,"(A) Public Sector Banks","2017-08-09"
"Andhra Bank",164908,17055,181963,2377.38,100504,"(B) Regional Rural Bank","2017-08-09"
"Andhra Bank",1525142,890496,2415638,29912.03,1945384,"(A) Public Sector Banks","2017-08-16"
"Andhra Bank",164939,17054,181993,2380.75,100514,"(B) Regional Rural Bank","2017-08-16"
"Andhra Bank",1522424,889226,2411650,30032.22,1945384,"(A) Public Sector Banks","2017-08-23"
"Andhra Bank",165011,17060,182071,2376.12,100566,"(B) Regional Rural Bank","2017-08-23"
"Andhra Bank",1510432,887689,2398121,29800.52,1945384,"(A) Public Sector Banks","2017-08-30"
"Andhra Bank",165050,17092,182142,2403.91,100599,"(B) Regional Rural Bank","2017-08-30"
"Andhra Bank",1509813,887182,2396995,29413.23,1813414,"(A) Public Sector Banks","2017-09-06"
"Andhra Bank",165093,17096,182189,2380.1,100638,"(B) Regional Rural Bank","2017-09-06"
"Andhra Bank",1509071,886912,2395983,29241.52,1945384,"(A) Public Sector Banks","2017-09-13"
"Andhra Bank",165157,17101,182258,2362.7,100643,"(B) Regional Rural Bank","2017-09-13"
"Andhra Bank",1508921,886133,2395054,28960,1933899,"(A) Public Sector Banks","2017-09-20"
"Andhra Bank",165316,17107,182423,2407.52,100652,"(B) Regional Rural Bank","2017-09-20"
"Andhra Bank",1507108,886516,2393624,29367.94,1933899,"(A) Public Sector Banks","2017-09-27"
"Andhra Bank",165408,17116,182524,2403.91,100664,"(B) Regional Rural Bank","2017-09-27"
"Andhra Bank",1506806,886349,2393155,29012.6,1933899,"(A) Public Sector Banks","2017-10-04"
"Andhra Bank",165426,17124,182550,2381.32,100670,"(B) Regional Rural Bank","2017-10-04"
"Andhra Bank",1506208,886030,2392238,28881.53,1933899,"(A) Public Sector Banks","2017-10-11"
"Andhra Bank",165525,17131,182656,2407.31,100683,"(B) Regional Rural Bank","2017-10-11"
"Andhra Bank",1505038,885721,2390759,28689.28,1933899,"(A) Public Sector Banks","2017-10-18"
"Andhra Bank",165649,17147,182796,2412.2,100703,"(B) Regional Rural Bank","2017-10-18"
"Andhra Bank",1503286,884644,2387930,29082.64,1929704,"(A) Public Sector Banks","2017-11-01"
"Andhra Bank",165958,17205,183163,2443.9,100754,"(B) Regional Rural Bank","2017-11-01"
"Andhra Bank",1502255,884228,2386483,28929.44,1929704,"(A) Public Sector Banks","2017-11-08"
"Andhra Bank",166034,17241,183275,2417.65,100756,"(B) Regional Rural Bank","2017-11-08"
"Andhra Bank",1501091,883577,2384668,28964.26,1929704,"(A) Public Sector Banks","2017-11-15"
"Andhra Bank",166102,17249,183351,2451.63,100818,"(B) Regional Rural Bank","2017-11-15"
"Andhra Bank",1499105,882909,2382014,28874.4,1929704,"(A) Public Sector Banks","2017-11-22"
"Andhra Bank",166114,17256,183370,2450.83,100830,"(B) Regional Rural Bank","2017-11-22"
"Andhra Bank",1497194,881883,2379077,29126.51,1929704,"(A) Public Sector Banks","2017-11-29"
"Andhra Bank",166133,17259,183392,2441.17,100829,"(B) Regional Rural Bank","2017-11-29"
"Andhra Bank",1492926,883641,2376567,29617.02,1929704,"(A) Public Sector Banks","2017-12-06"
"Andhra Bank",166149,17283,183432,2500.91,100875,"(B) Regional Rural Bank","2017-12-06"
"Andhra Bank",1490808,882985,2373793,30137.24,1929704,"(A) Public Sector Banks","2017-12-13"
"Andhra Bank",166212,17287,183499,2585.54,100890,"(B) Regional Rural Bank","2017-12-13"
"Andhra Bank",1487797,882348,2370145,30029.74,1783123,"(A) Public Sector Banks","2017-12-20"
"Andhra Bank",166280,17298,183578,2700.77,100898,"(B) Regional Rural Bank","2017-12-20"
"Andhra Bank",1485242,881733,2366975,30131.66,1780184,"(A) Public Sector Banks","2017-12-27"
"Andhra Bank",166289,17301,183590,2713.12,100900,"(B) Regional Rural Bank","2017-12-27"
"Andhra Bank",1482791,881051,2363842,30929.58,1777418,"(A) Public Sector Banks","2018-01-03"
"Andhra Bank",166290,17301,183591,2682.03,100898,"(B) Regional Rural Bank","2018-01-03"
"Andhra Bank",1480271,880142,2360413,30643.82,1774988,"(A) Public Sector Banks","2018-01-10"
"Andhra Bank",166357,17298,183655,2601.51,100902,"(B) Regional Rural Bank","2018-01-10"
"Andhra Bank",1477829,879518,2357347,30838.91,1772458,"(A) Public Sector Banks","2018-01-17"
"Andhra Bank",166368,17297,183665,2695.1,100902,"(B) Regional Rural Bank","2018-01-17"
"Andhra Bank",1473688,878420,2352108,30703.35,1767589,"(A) Public Sector Banks","2018-01-24"
"Andhra Bank",166374,17297,183671,2755.39,100910,"(B) Regional Rural Bank","2018-01-24"
"Andhra Bank",1512937,887535,2400472,31241.85,1808845,"(A) Public Sector Banks","2018-01-31"
"Andhra Bank",166448,17302,183750,2712.39,100911,"(B) Regional Rural Bank","2018-01-31"
"Andhra Bank",1513117,887444,2400561,31295.48,1808504,"(A) Public Sector Banks","2018-02-07"
"Andhra Bank",166448,17315,183763,2710.06,100916,"(B) Regional Rural Bank","2018-02-07"
"Andhra Bank",1513318,887446,2400764,31436.08,1808502,"(A) Public Sector Banks","2018-02-14"
"Andhra Bank",166492,17316,183808,2696.13,100911,"(B) Regional Rural Bank","2018-02-14"
"Andhra Bank",1513517,887503,2401020,31917.86,1808728,"(A) Public Sector Banks","2018-02-21"
"Andhra Bank",166523,17334,183857,2719.59,100913,"(B) Regional Rural Bank","2018-02-21"
"Andhra Bank",1514136,887533,2401669,32177.31,1808736,"(A) Public Sector Banks","2018-03-07"
"Andhra Bank",166584,17343,183927,2692.91,100929,"(B) Regional Rural Bank","2018-03-07"
"Andhra Bank",1514305,887486,2401791,32550.62,1808540,"(A) Public Sector Banks","2018-03-14"
"Andhra Bank",166601,17348,183949,2755.16,100928,"(B) Regional Rural Bank","2018-03-14"
"Andhra Bank",1514464,887386,2401850,32860.4,1808352,"(A) Public Sector Banks","2018-03-21"
"Andhra Bank",166623,17352,183975,2717.57,100923,"(B) Regional Rural Bank","2018-03-21"
"Andhra Bank",1514572,887320,2401892,33054.42,1808187,"(A) Public Sector Banks","2018-03-28"
"Andhra Bank",166625,17353,183978,2796.65,100926,"(B) Regional Rural Bank","2018-03-28"
"Andhra Bank",1514562,887251,2401813,33046.17,1808165,"(A) Public Sector Banks","2018-04-04"
"Andhra Bank",166626,17380,184006,2795.4,100931,"(B) Regional Rural Bank","2018-04-04"
"Andhra Bank",1514658,887256,2401914,32662.4,1808067,"(A) Public Sector Banks","2018-04-11"
"Andhra Bank",166632,17387,184019,2750.35,100940,"(B) Regional Rural Bank","2018-04-11"
"Andhra Bank",1514760,887208,2401968,33422.28,1807920,"(A) Public Sector Banks","2018-04-18"
"Andhra Bank",166631,17394,184025,2919.66,100939,"(B) Regional Rural Bank","2018-04-18"
"Andhra Bank",1515172,887147,2402319,33577.85,1807828,"(A) Public Sector Banks","2018-04-25"
"Andhra Bank",166703,17397,184100,2918.53,100946,"(B) Regional Rural Bank","2018-04-25"
"Andhra Bank",1514879,886798,2401677,33790.98,1806835,"(A) Public Sector Banks","2018-05-02"
"Andhra Bank",166768,17399,184167,2900.33,100950,"(B) Regional Rural Bank","2018-05-02"
"Andhra Bank",1516803,887802,2404605,33628.77,1808115,"(A) Public Sector Banks","2018-05-09"
"Andhra Bank",166813,17399,184212,2912.2,100969,"(B) Regional Rural Bank","2018-05-09"
"Andhra Bank",1518541,888056,2406597,34418.81,1808335,"(A) Public Sector Banks","2018-05-23"
"Andhra Bank",166903,17412,184315,3178.3,101011,"(B) Regional Rural Bank","2018-05-23"
"Andhra Bank",1518578,888085,2406663,34539.43,1808449,"(A) Public Sector Banks","2018-05-30"
"Andhra Bank",166925,17434,184359,3165.58,101028,"(B) Regional Rural Bank","2018-05-30"
"Andhra Bank",1518725,888167,2406892,35433.76,1808404,"(A) Public Sector Banks","2018-06-06"
"Andhra Bank",166965,17446,184411,3435.43,101049,"(B) Regional Rural Bank","2018-06-06"
"Andhra Bank",1518957,888095,2407052,34908.92,1808329,"(A) Public Sector Banks","2018-06-13"
"Andhra Bank",166957,17459,184416,3320.17,101073,"(B) Regional Rural Bank","2018-06-13"
"Andhra Bank",1519010,888029,2407039,35100.48,1808145,"(A) Public Sector Banks","2018-06-20"
"Andhra Bank",166972,17458,184430,3339.96,101082,"(B) Regional Rural Bank","2018-06-20"
"Andhra Bank",1519390,887941,2407331,34823.94,1808060,"(A) Public Sector Banks","2018-06-27"
"Andhra Bank",166978,17463,184441,3212.17,101089,"(B) Regional Rural Bank","2018-06-27"
"Andhra Bank",1520768,888006,2408774,35434.5,1808140,"(A) Public Sector Banks","2018-07-04"
"Andhra Bank",166981,17464,184445,3261.22,101095,"(B) Regional Rural Bank","2018-07-04"
"Andhra Bank",1526441,888460,2414901,34640.24,1809195,"(A) Public Sector Banks","2018-07-18"
"Andhra Bank",167126,17465,184591,3250.34,101112,"(B) Regional Rural Bank","2018-07-18"
"Andhra Bank",1536870,889997,2426867,34579.57,1811279,"(A) Public Sector Banks","2018-08-01"
"Andhra Bank",167175,17467,184642,3152.18,101116,"(B) Regional Rural Bank","2018-08-01"
"Andhra Bank",1536963,889590,2426553,34520.45,1811201,"(A) Public Sector Banks","2018-08-08"
"Andhra Bank",167198,17465,184663,3141.46,101121,"(B) Regional Rural Bank","2018-08-08"
"Andhra Bank",1539433,890361,2429794,34163.98,1812604,"(A) Public Sector Banks","2018-08-15"
"Andhra Bank",167246,17464,184710,3051.69,101126,"(B) Regional Rural Bank","2018-08-15"
"Andhra Bank",1540134,890367,2430501,33861.77,1812714,"(A) Public Sector Banks","2018-08-22"
"Andhra Bank",167277,17464,184741,3015.3,101128,"(B) Regional Rural Bank","2018-08-22"
"Andhra Bank",1540934,890450,2431384,34028.21,1812837,"(A) Public Sector Banks","2018-08-29"
"Andhra Bank",167340,17466,184806,2981.98,101142,"(B) Regional Rural Bank","2018-08-29"
"Andhra Bank",1540965,891298,2432263,35041.5,1812931,"(A) Public Sector Banks","2018-09-05"
"Andhra Bank",167380,17463,184843,3102.42,101226,"(B) Regional Rural Bank","2018-09-05"
"Andhra Bank",1541562,891256,2432818,34952.35,1812935,"(A) Public Sector Banks","2018-09-12"
"Andhra Bank",167422,17461,184883,3077.87,101920,"(B) Regional Rural Bank","2018-09-12"
"Andhra Bank",1542254,891380,2433634,34618.26,1812585,"(A) Public Sector Banks","2018-09-19"
"Andhra Bank",167465,17458,184923,3025.17,101160,"(B) Regional Rural Bank","2018-09-19"
"Andhra Bank",1542657,892013,2434670,34980.79,1812482,"(A) Public Sector Banks","2018-09-26"
"Andhra Bank",167498,17457,184955,3040.19,101170,"(B) Regional Rural Bank","2018-09-26"
"Andhra Bank",1543432,892125,2435557,34930.31,1812150,"(A) Public Sector Banks","2018-10-03"
"Andhra Bank",167602,17458,185060,3101.78,101163,"(B) Regional Rural Bank","2018-10-03"
"Andhra Bank",1544195,892165,2436360,35017.16,1811933,"(A) Public Sector Banks","2018-10-10"
"Andhra Bank",167600,17466,185066,3084.85,101133,"(B) Regional Rural Bank","2018-10-10"
"Andhra Bank",1544644,892393,2437037,35164.83,1811963,"(A) Public Sector Banks","2018-10-17"
"Andhra Bank",167587,17468,185055,3088.47,101134,"(B) Regional Rural Bank","2018-10-17"
"Andhra Bank",1557750,900850,2458600,35494.44,1821571,"(A) Public Sector Banks","2018-10-24"
"Andhra Bank",167560,17475,185035,3065.72,101117,"(B) Regional Rural Bank","2018-10-24"
"Andhra Bank",1567376,905229,2472605,35519.4,1828642,"(A) Public Sector Banks","2018-10-31"
"Andhra Bank",167607,17473,185080,2986.35,101106,"(B) Regional Rural Bank","2018-10-31"
"Andhra Bank",1574385,907239,2481624,36615.85,1832591,"(A) Public Sector Banks","2018-11-07"
"Andhra Bank",167563,17470,185033,2956.12,101109,"(B) Regional Rural Bank","2018-11-07"
"Andhra Bank",1579928,908536,2488464,36293.5,1836114,"(A) Public Sector Banks","2018-11-14"
"Andhra Bank",167558,17468,185026,2954.18,101124,"(B) Regional Rural Bank","2018-11-14"
"Andhra Bank",1585430,910620,2496050,37198.19,1850379,"(A) Public Sector Banks","2018-11-21"
"Andhra Bank",167567,17468,185035,3119.46,101152,"(B) Regional Rural Bank","2018-11-21"
"Andhra Bank",1590513,912168,2502681,38765.6,1855193,"(A) Public Sector Banks","2018-11-28"
"Andhra Bank",167573,17466,185039,3324.83,101172,"(B) Regional Rural Bank","2018-11-28"
"Andhra Bank",1595006,913832,2508838,39144.33,1858956,"(A) Public Sector Banks","2018-12-05"
"Andhra Bank",167561,17469,185030,3246.15,101201,"(B) Regional Rural Bank","2018-12-05"
"Andhra Bank",1597218,914367,2511585,39201.25,1861505,"(A) Public Sector Banks","2018-12-12"
"Andhra Bank",167555,17467,185022,3206.48,101220,"(B) Regional Rural Bank","2018-12-12"
"Andhra Bank",1599618,915195,2514813,39063.94,1862674,"(A) Public Sector Banks","2018-12-19"
"Andhra Bank",167555,17467,185022,3206.48,101220,"(B) Regional Rural Bank","2018-12-19"
"Andhra Bank",1600148,915323,2515471,39187.15,1862895,"(A) Public Sector Banks","2018-12-26"
"Andhra Bank",167532,17465,184997,3155.2,101247,"(B) Regional Rural Bank","2018-12-26"
"Andhra Bank",1601557,915523,2517080,39400.77,1863853,"(A) Public Sector Banks","2019-01-02"
"Andhra Bank",167522,17463,184985,3127.92,101274,"(B) Regional Rural Bank","2019-01-02"
"Andhra Bank",1605030,916783,2521813,40095.91,1860807,"(A) Public Sector Banks","2019-01-16"
"Andhra Bank",167509,17465,184974,3134.52,101315,"(B) Regional Rural Bank","2019-01-16"
"Andhra Bank",1607952,917498,2525450,39821.88,1862407,"(A) Public Sector Banks","2019-01-23"
"Andhra Bank",165248,17222,182470,3078.51,101347,"(B) Regional Rural Bank","2019-01-23"
