Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Union Bank of India",4616782,1287262,5904044,93909.45,5424304,"(A) Public Sector Banks","2016-08-24"
"Union Bank of India",629056,178061,807117,4172.62,726442,"(B) Regional Rural Bank","2016-08-24"
"Union Bank of India",4650382,1290785,5941167,93662.52,5419998,"(A) Public Sector Banks","2016-08-31"
"Union Bank of India",632971,180728,813699,4182.14,726490,"(B) Regional Rural Bank","2016-08-31"
"Union Bank of India",4670347,1294021,5964368,94670.16,5413388,"(A) Public Sector Banks","2016-09-07"
"Union Bank of India",639758,183594,823352,4197.34,742883,"(B) Regional Rural Bank","2016-09-07"
"Union Bank of India",4685929,1297030,5982959,95709.99,5409943,"(A) Public Sector Banks","2016-09-14"
"Union Bank of India",642827,184912,827739,4210.34,746437,"(B) Regional Rural Bank","2016-09-14"
"Union Bank of India",4685929,1297030,5982959,95709.99,5409943,"(A) Public Sector Banks","2016-09-21"
"Union Bank of India",649212,187685,836897,4244.18,746882,"(B) Regional Rural Bank","2016-09-21"
"Union Bank of India",4715156,1307354,6022510,97131.8,5398026,"(A) Public Sector Banks","2016-09-28"
"Union Bank of India",654968,190282,845250,4265.57,747145,"(B) Regional Rural Bank","2016-09-28"
"Union Bank of India",4736464,1312385,6048849,99041.8,5393722,"(A) Public Sector Banks","2016-10-05"
"Union Bank of India",658645,191867,850512,4298.34,747392,"(B) Regional Rural Bank","2016-10-05"
"Union Bank of India",4756393,1317220,6073613,100755.81,5386485,"(A) Public Sector Banks","2016-10-19"
"Union Bank of India",662338,193686,856024,4335.44,747688,"(B) Regional Rural Bank","2016-10-19"
"Union Bank of India",4764145,1321708,6085853,100808.84,5383466,"(A) Public Sector Banks","2016-10-26"
"Union Bank of India",694344,207390,901734,4368.67,747907,"(B) Regional Rural Bank","2016-10-26"
"Union Bank of India",4771701,1323034,6094735,101260.04,5380758,"(A) Public Sector Banks","2016-11-02"
"Union Bank of India",696237,208203,904440,4390.74,748086,"(B) Regional Rural Bank","2016-11-02"
"Union Bank of India",4781988,1325161,6107149,102107.64,5375724,"(A) Public Sector Banks","2016-11-09"
"Union Bank of India",698393,209130,907523,4408.77,748313,"(B) Regional Rural Bank","2016-11-09"
"Union Bank of India",4785265,1325724,6110989,154941.37,5373921,"(A) Public Sector Banks","2016-11-16"
"Union Bank of India",698867,209438,908305,29501.99,748458,"(B) Regional Rural Bank","2016-11-16"
"Union Bank of India",4787337,1324099,6111436,165263.52,5360244,"(A) Public Sector Banks","2016-11-23"
"Union Bank of India",699094,209547,908641,31575.24,748618,"(B) Regional Rural Bank","2016-11-23"
"Union Bank of India",4814081,1330453,6144534,163944.42,5354479,"(A) Public Sector Banks","2016-11-30"
"Union Bank of India",701780,210680,912460,31470.5,748650,"(B) Regional Rural Bank","2016-11-30"
"Union Bank of India",4851965,1342346,6194311,164240.74,5349526,"(A) Public Sector Banks","2016-12-07"
"Union Bank of India",722226,217072,939298,33035.72,748671,"(B) Regional Rural Bank","2016-12-07"
"Union Bank of India",4918602,1353608,6272210,163737.48,5346519,"(A) Public Sector Banks","2016-12-14"
"Union Bank of India",729203,220064,949267,32811.43,748688,"(B) Regional Rural Bank","2016-12-14"
"Union Bank of India",4957236,1364701,6321937,160487.01,5342496,"(A) Public Sector Banks","2016-12-21"
"Union Bank of India",731118,220894,952012,32779.11,748714,"(B) Regional Rural Bank","2016-12-21"
"Union Bank of India",5008365,1374081,6382446,157721.11,5339090,"(A) Public Sector Banks","2016-12-28"
"Union Bank of India",746306,227410,973716,32345.03,748737,"(B) Regional Rural Bank","2016-12-28"
