Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"State Bank of Bikaner & Jaipur",2167086,49778,2216864,36200.94,1308594,"(B) Regional Rural Bank","2016-11-16"
"State Bank of Bikaner & Jaipur",1962245,1886496,3848741,171495.58,3263933,"(A) Public Sector Banks","2016-11-23"
"State Bank of Bikaner & Jaipur",2178715,50366,2229081,37194.46,1308594,"(B) Regional Rural Bank","2016-11-23"
"State Bank of Bikaner & Jaipur",1964629,1886120,3850749,179311.03,3266361,"(A) Public Sector Banks","2016-11-30"
"State Bank of Bikaner & Jaipur",2191433,50845,2242278,37686.91,1308594,"(B) Regional Rural Bank","2016-11-30"
"State Bank of Bikaner & Jaipur",1976589,1896604,3873193,180060.38,3279105,"(A) Public Sector Banks","2016-12-07"
"State Bank of Bikaner & Jaipur",2209211,51337,2260548,38096.59,1308594,"(B) Regional Rural Bank","2016-12-07"
"State Bank of Bikaner & Jaipur",1988697,1910675,3899372,179691.82,3462779,"(A) Public Sector Banks","2016-12-14"
"State Bank of Bikaner & Jaipur",2222692,51623,2274315,38377.41,1308594,"(B) Regional Rural Bank","2016-12-14"
"State Bank of Bikaner & Jaipur",1991608,1916577,3908185,177705.43,3460375,"(A) Public Sector Banks","2016-12-21"
"State Bank of Bikaner & Jaipur",2237002,51940,2288942,38615.82,1308594,"(B) Regional Rural Bank","2016-12-21"
"State Bank of Bikaner & Jaipur",1993705,1918889,3912594,176528.13,3474751,"(A) Public Sector Banks","2016-12-28"
"State Bank of Bikaner & Jaipur",2251324,52495,2303819,38926.62,1308594,"(B) Regional Rural Bank","2016-12-28"
"State Bank of Bikaner & Jaipur",1994123,1921292,3915415,174166.77,3473823,"(A) Public Sector Banks","2017-01-04"
"State Bank of Bikaner & Jaipur",2267363,52845,2320208,39161.72,1308594,"(B) Regional Rural Bank","2017-01-04"
"State Bank of Bikaner & Jaipur",1995850,1922982,3918832,170162.4,3472465,"(A) Public Sector Banks","2017-01-11"
"State Bank of Bikaner & Jaipur",2281945,53330,2335275,39456.81,1308594,"(B) Regional Rural Bank","2017-01-11"
"State Bank of Bikaner & Jaipur",1997424,1924023,3921447,165937.17,3459129,"(A) Public Sector Banks","2017-01-18"
"State Bank of Bikaner & Jaipur",2295160,53655,2348815,39659.11,1308594,"(B) Regional Rural Bank","2017-01-18"
"State Bank of Bikaner & Jaipur",2001781,1928707,3930488,162436.64,3476692,"(A) Public Sector Banks","2017-01-25"
"State Bank of Bikaner & Jaipur",2308833,54027,2362860,39997.69,1308724,"(B) Regional Rural Bank","2017-01-25"
"State Bank of Bikaner & Jaipur",2010477,1935359,3945836,161110.56,3483020,"(A) Public Sector Banks","2017-02-01"
"State Bank of Bikaner & Jaipur",2317655,54224,2371879,40181.93,1308778,"(B) Regional Rural Bank","2017-02-01"
"State Bank of Bikaner & Jaipur",2017997,1940987,3958984,158194.86,3492682,"(A) Public Sector Banks","2017-02-08"
"State Bank of Bikaner & Jaipur",2329103,54516,2383619,40369.01,1308877,"(B) Regional Rural Bank","2017-02-08"
"State Bank of Bikaner & Jaipur",2028988,1951320,3980308,151470.48,3502592,"(A) Public Sector Banks","2017-02-22"
"State Bank of Bikaner & Jaipur",2351793,55218,2407011,40943.47,1308976,"(B) Regional Rural Bank","2017-02-22"
"State Bank of Bikaner & Jaipur",2032967,1954145,3987112,150111.96,3519328,"(A) Public Sector Banks","2017-03-01"
"State Bank of Bikaner & Jaipur",2361024,55505,2416529,41284.72,1309066,"(B) Regional Rural Bank","2017-03-01"
"State Bank of Bikaner & Jaipur",2036898,1957876,3994774,149266.46,3520185,"(A) Public Sector Banks","2017-03-08"
"State Bank of Bikaner & Jaipur",2371064,55805,2426869,41590.8,1309179,"(B) Regional Rural Bank","2017-03-08"
"State Bank of Bikaner & Jaipur",2039316,1960036,3999352,151777.88,3529932,"(A) Public Sector Banks","2017-03-15"
"State Bank of Bikaner & Jaipur",2109928,55825,2165753,69804.26,1309249,"(B) Regional Rural Bank","2017-03-15"
"State Bank of Bikaner & Jaipur",2043139,1963307,4006446,148340.04,3810082,"(A) Public Sector Banks","2017-03-22"
"State Bank of Bikaner & Jaipur",2115065,55885,2170950,67935.31,1309249,"(B) Regional Rural Bank","2017-03-22"
"State Bank of Bikaner & Jaipur",2046417,1965643,4012060,147484.42,3811738,"(A) Public Sector Banks","2017-03-29"
"State Bank of Bikaner & Jaipur",2118618,56236,2174854,66082.24,1309375,"(B) Regional Rural Bank","2017-03-29"
"State Bank of Bikaner & Jaipur",2047675,1966948,4014623,146770.64,3810833,"(A) Public Sector Banks","2017-04-05"
"State Bank of Bikaner & Jaipur",2118618,56236,2174854,66082.24,1309375,"(B) Regional Rural Bank","2017-04-05"
