Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Canara Bank,4327561,2016821,6344382,202158.75,4269532,(A) Public Sector Banks,02/01/2017
Central Bank of India,6893567,1712671,8606238,170190.64,6101234,(A) Public Sector Banks,02/01/2017
Corporation Bank,1368465,1358642,2727107,117964.27,2598553,(A) Public Sector Banks,02/01/2017
Dena Bank,2934606,909666,3844272,80360.5,2617020,(A) Public Sector Banks,02/01/2017
IDBI Bank Ltd.,592831,575332,1168163,22924.73,958833,(A) Public Sector Banks,02/01/2017
Indian Bank,2158613,1081379,3239992,51962.23,3167748,(A) Public Sector Banks,02/01/2017
Indian Overseas Bank,935733,3262718,4198451,79418.42,3817627,(A) Public Sector Banks,02/01/2017
Oriental Bank of Commerce,2197409,1721698,3919107,445120.11,3671191,(A) Public Sector Banks,02/01/2017
Punjab & Sind Bank,840739,426132,1266871,66119.46,1249904,(A) Public Sector Banks,02/01/2017
Punjab National Bank,13563404,2545249,16108653,316742.28,13766274,(A) Public Sector Banks,02/01/2017
State Bank of Bikaner & Jaipur,2010477,1935359,3945836,161110.56,3483020,(A) Public Sector Banks,02/01/2017
State Bank of Hyderabad,1011527,1841292,2852819,48363.81,2740078,(A) Public Sector Banks,02/01/2017
State Bank of India,36655877,44374378,81030255,1072175.91,55580207,(A) Public Sector Banks,02/01/2017
State Bank of Mysore,859614,228833,1088447,14491.85,891393,(A) Public Sector Banks,02/01/2017
State Bank of Patiala,471485,749262,1220747,24107.16,1045828,(A) Public Sector Banks,02/01/2017
State Bank of Travancore,78971,694759,773730,19320.94,384269,(A) Public Sector Banks,02/01/2017
Syndicate Bank,2921119,1375566,4296685,128372.41,3768116,(A) Public Sector Banks,02/01/2017
UCO Bank,2943729,2598004,5541733,137670.89,3883207,(A) Public Sector Banks,02/01/2017
Union Bank of India,5465173,1430814,6895987,146188.75,5316070,(A) Public Sector Banks,02/01/2017
United Bank of India,6105910,3929869,10035779,740308.54,8986637,(A) Public Sector Banks,02/01/2017
Vijaya Bank,872011,636279,1508290,21644.38,1471197,(A) Public Sector Banks,02/01/2017
Public Sector Banks Sub Total,120788065,98091526,218879591,5180218.71,172360319,(A) Public Sector Banks,02/01/2017
Allahabad Bank,916783,169104,1085887,27388.92,767889,(B) Regional Rural Bank,02/01/2017
Andhra Bank,162583,14675,177258,2703.59,99114,(B) Regional Rural Bank,02/01/2017
Bank of Baroda,4150689,1101932,5252621,144711.97,4666230,(B) Regional Rural Bank,02/01/2017
Bank of India,2759374,895131,3654505,72175.89,3202089,(B) Regional Rural Bank,02/01/2017
Bank of Maharashtra,710233,140031,850264,24866.25,450356,(B) Regional Rural Bank,02/01/2017
Canara Bank,640012,437992,1078004,64586.75,1041647,(B) Regional Rural Bank,02/01/2017
Central Bank of India,3518510,675056,4193566,135584.98,3832221,(B) Regional Rural Bank,02/01/2017
Dena Bank,283276,11263,294539,16111.29,288934,(B) Regional Rural Bank,02/01/2017
Indian Bank,397779,101438,499217,7805.54,372007,(B) Regional Rural Bank,02/01/2017
Indian Overseas Bank,987734,9751,997485,24660.4,616138,(B) Regional Rural Bank,02/01/2017
Jammu & Kashmir Bank Ltd,84876,15129,100005,4933.51,17766,(B) Regional Rural Bank,02/01/2017
Punjab & Sind Bank,17506,713,18219,0,12110,(B) Regional Rural Bank,02/01/2017
Punjab National Bank,3086332,410868,3497200,116397.74,2715829,(B) Regional Rural Bank,02/01/2017
State Bank of Bikaner & Jaipur,2317655,54224,2371879,40181.93,1308778,(B) Regional Rural Bank,02/01/2017
State Bank of Hyderabad,891497,154008,1045505,35363.2,508374,(B) Regional Rural Bank,02/01/2017
State Bank of India,6855810,1125287,7981097,154047.13,3849355,(B) Regional Rural Bank,02/01/2017
State Bank of Mysore,286562,81233,367795,13795.73,307771,(B) Regional Rural Bank,02/01/2017
State Bank of Patiala,54627,672,55299,2263.69,48268,(B) Regional Rural Bank,02/01/2017
Syndicate Bank,2081557,494789,2576346,96953.04,2284694,(B) Regional Rural Bank,02/01/2017
UCO Bank,1341011,48157,1389168,30258.97,558643,(B) Regional Rural Bank,02/01/2017
Union Bank of India,847151,270617,1117768,29755.84,748843,(B) Regional Rural Bank,02/01/2017
United Bank of India,7326826,106267,7433093,187111.86,6359725,(B) Regional Rural Bank,02/01/2017
Regional Rural Banks Sub Total,39718383,6318337,46036720,1231658.2,34056781,(B) Regional Rural Bank,02/01/2017
Axis Bank Ltd,117082,558179,675261,19525.78,600953,(C) Major Private Banks,02/01/2017
City Union Bank Ltd,15669,68442,84111,2170.92,66214,(C) Major Private Banks,02/01/2017
Federal Bank Ltd,378319,79178,457497,20407.03,404686,(C) Major Private Banks,02/01/2017
HDFC Bank Ltd,326578,1402842,1729420,98899.12,1728742,(C) Major Private Banks,02/01/2017
ICICI Bank Ltd,2948146,355780,3303926,23237.74,3303923,(C) Major Private Banks,02/01/2017
IndusInd Bank Ltd,46348,458904,505252,3857.98,482476,(C) Major Private Banks,02/01/2017
Jammu & Kashmir Bank Ltd,1293338,132569,1425907,56815.11,1133720,(C) Major Private Banks,02/01/2017
Karur Vysya Bank,22761,146383,169144,2062.76,152758,(C) Major Private Banks,02/01/2017
Kotak Mahindra Bank Ltd,109217,74419,183636,2794.96,135910,(C) Major Private Banks,02/01/2017
Lakshmi Vilas Bank Ltd,61935,109807,171742,2071.8,169382,(C) Major Private Banks,02/01/2017
RBL Bank Ltd,59787,35520,95307,235.08,95307,(C) Major Private Banks,02/01/2017
South Indian Bank Ltd,41373,165910,207283,4980.1,65970,(C) Major Private Banks,02/01/2017
Yes Bank Ltd,8758,6416,15174,229.09,14244,(C) Major Private Banks,02/01/2017
Major Private Banks Sub Total,5429311,3594349,9023660,237287.48,8354285,(C) Major Private Banks,02/01/2017
Public Sector Banks,121492275,98786246,220278521,5099026.32,172330399,Summary,02/08/2017
Regional Rural Banks,39723173,6412839,46136012,1209412.25,34103821,Summary,02/08/2017
Private Sector Banks,5440776,3602733,9043509,233685.19,8370563,Summary,02/08/2017
Grand Total,166656224,108801818,275458042,6542123.76,214804783,Summary,02/08/2017
Allahabad Bank,5300964,1163787,6464751,120907.2,5103241,(A) Public Sector Banks,02/08/2017
Andhra Bank,1622266,790900,2413166,36165.39,1926500,(A) Public Sector Banks,02/08/2017
Bank of Baroda,8202133,11251032,19453165,498726.59,18344857,(A) Public Sector Banks,02/08/2017
Bank of India,7553332,8644378,16197710,337169,15856682,(A) Public Sector Banks,02/08/2017
Bank of Maharashtra,3045300,940756,3986056,96654.5,744129,(A) Public Sector Banks,02/08/2017
Bhartiya Mahila Bank,0,69079,69079,2190.46,69079,(A) Public Sector Banks,02/08/2017
Canara Bank,4340598,2021881,6362479,199074.32,4268053,(A) Public Sector Banks,02/08/2017
Central Bank of India,6893567,1712671,8606238,167820.27,6092808,(A) Public Sector Banks,02/08/2017
Corporation Bank,1370654,1359797,2730451,117193.15,2599443,(A) Public Sector Banks,02/08/2017
Dena Bank,2964851,912710,3877561,77981.21,2616817,(A) Public Sector Banks,02/08/2017
IDBI Bank Ltd.,593572,576285,1169857,22273.4,959472,(A) Public Sector Banks,02/08/2017
Indian Bank,2160069,1082246,3242315,50872.79,3178295,(A) Public Sector Banks,02/08/2017
Indian Overseas Bank,938851,3270966,4209817,79690.15,3811959,(A) Public Sector Banks,02/08/2017
Oriental Bank of Commerce,2201121,1723283,3924404,443010.79,3676251,(A) Public Sector Banks,02/08/2017
Punjab & Sind Bank,839975,426132,1266107,64908.46,1249647,(A) Public Sector Banks,02/08/2017
Punjab National Bank,13613018,2558604,16171622,316350.13,13762171,(A) Public Sector Banks,02/08/2017
State Bank of Bikaner & Jaipur,2017997,1940987,3958984,158194.86,3492682,(A) Public Sector Banks,02/08/2017
State Bank of Hyderabad,1014270,1843707,2857977,46933.88,2740078,(A) Public Sector Banks,02/08/2017
State Bank of India,36951262,44810039,81761301,1043446,56045814,(A) Public Sector Banks,02/08/2017
State Bank of Mysore,864259,229362,1093621,14311.08,894637,(A) Public Sector Banks,02/08/2017
State Bank of Patiala,473588,752454,1226042,23643.54,1045828,(A) Public Sector Banks,02/08/2017
State Bank of Travancore,79104,696585,775689,19373.58,384573,(A) Public Sector Banks,02/08/2017
Syndicate Bank,2933081,1377019,4310100,126319.92,3767651,(A) Public Sector Banks,02/08/2017
UCO Bank,2953438,2599209,5552647,134096.94,3888153,(A) Public Sector Banks,02/08/2017
Union Bank of India,5549563,1438645,6988208,144865.92,5295298,(A) Public Sector Banks,02/08/2017
United Bank of India,6143140,3957453,10100593,735208.38,9045084,(A) Public Sector Banks,02/08/2017
Vijaya Bank,872302,636279,1508581,21644.38,1471197,(A) Public Sector Banks,02/08/2017
Public Sector Banks Sub Total,121492275,98786246,220278521,5099026.32,172330399,(A) Public Sector Banks,02/08/2017
Allahabad Bank,917028,169104,1086132,26420.47,767889,(B) Regional Rural Bank,02/08/2017
Andhra Bank,161265,16528,177793,2677.32,99180,(B) Regional Rural Bank,02/08/2017
Bank of Baroda,4097026,1184452,5281478,141997.3,4682890,(B) Regional Rural Bank,02/08/2017
Bank of India,2770928,899129,3670057,71891.89,3202089,(B) Regional Rural Bank,02/08/2017
Bank of Maharashtra,710942,139923,850865,24118.37,450356,(B) Regional Rural Bank,02/08/2017
Canara Bank,640247,438215,1078462,61105.14,1041994,(B) Regional Rural Bank,02/08/2017
Central Bank of India,3520910,675982,4196892,132934.34,3831950,(B) Regional Rural Bank,02/08/2017
Dena Bank,284065,11278,295343,15575.36,288934,(B) Regional Rural Bank,02/08/2017
Indian Bank,398390,101438,499828,7673.36,372920,(B) Regional Rural Bank,02/08/2017
Indian Overseas Bank,989084,9753,998837,25050.11,616138,(B) Regional Rural Bank,02/08/2017
Jammu & Kashmir Bank Ltd,85041,15161,100202,4880.24,17836,(B) Regional Rural Bank,02/08/2017
Punjab & Sind Bank,17519,715,18234,38.99,12110,(B) Regional Rural Bank,02/08/2017
Punjab National Bank,3089178,412276,3501454,113878.9,2743411,(B) Regional Rural Bank,02/08/2017
State Bank of Bikaner & Jaipur,2329103,54516,2383619,40369.01,1308877,(B) Regional Rural Bank,02/08/2017
State Bank of Hyderabad,894387,154839,1049226,32463.85,508374,(B) Regional Rural Bank,02/08/2017
State Bank of India,6883276,1122879,8006155,153900.84,3850227,(B) Regional Rural Bank,02/08/2017
State Bank of Mysore,286916,80920,367836,13314.91,308088,(B) Regional Rural Bank,02/08/2017
State Bank of Patiala,54636,672,55308,2208.22,48268,(B) Regional Rural Bank,02/08/2017
Syndicate Bank,2089474,496133,2585607,95191.24,2284694,(B) Regional Rural Bank,02/08/2017
UCO Bank,1344067,48233,1392300,29314.67,558643,(B) Regional Rural Bank,02/08/2017
Union Bank of India,857103,274879,1131982,28861.53,748868,(B) Regional Rural Bank,02/08/2017
United Bank of India,7302588,105814,7408402,185546.16,6360085,(B) Regional Rural Bank,02/08/2017
Regional Rural Banks Sub Total,39723173,6412839,46136012,1209412.25,34103821,(B) Regional Rural Bank,02/08/2017
Axis Bank Ltd,117564,561506,679070,19945.74,604361,(C) Major Private Banks,02/08/2017
City Union Bank Ltd,15688,68145,83833,2037.91,66219,(C) Major Private Banks,02/08/2017
Federal Bank Ltd,378937,79517,458454,20280.76,405618,(C) Major Private Banks,02/08/2017
HDFC Bank Ltd,326712,1403498,1730210,96241.14,1729532,(C) Major Private Banks,02/08/2017
ICICI Bank Ltd,2956265,355780,3312045,23361.13,3312042,(C) Major Private Banks,02/08/2017
IndusInd Bank Ltd,46566,463084,509650,3769.8,486716,(C) Major Private Banks,02/08/2017
Jammu & Kashmir Bank Ltd,1295851,132745,1428596,56335.11,1133720,(C) Major Private Banks,02/08/2017
Karur Vysya Bank,22852,146993,169845,2073.28,152979,(C) Major Private Banks,02/08/2017
Kotak Mahindra Bank Ltd,108472,73367,181839,2299.06,134143,(C) Major Private Banks,02/08/2017
Lakshmi Vilas Bank Ltd,61931,110065,171996,2023.9,169698,(C) Major Private Banks,02/08/2017
RBL Bank Ltd,59787,35520,95307,236.35,95307,(C) Major Private Banks,02/08/2017
South Indian Bank Ltd,41372,166087,207459,4853.38,65825,(C) Major Private Banks,02/08/2017
Yes Bank Ltd,8779,6426,15205,227.64,14403,(C) Major Private Banks,02/08/2017
Major Private Banks Sub Total,5440776,3602733,9043509,233685.19,8370563,(C) Major Private Banks,02/08/2017
Public Sector Banks,121963263,99063897,221027160,5088200.4,172354170,Summary,02/15/2017
Regional Rural Banks,39837367,6422364,46259731,1202256.39,34172077,Summary,02/15/2017
Private Sector Banks,5452802,3610184,9062986,229989.32,8392717,Summary,02/15/2017
Grand Total,167253432,109096445,276349877,6520446.11,214918964,Summary,02/15/2017
Allahabad Bank,5317019,1169044,6486063,120848.16,5107140,(A) Public Sector Banks,02/15/2017
Andhra Bank,1623093,792431,2415524,35900.11,1926596,(A) Public Sector Banks,02/15/2017
Bank of Baroda,8059959,10989826,19049785,497599.77,17975174,(A) Public Sector Banks,02/15/2017
Bank of India,7561682,8655263,16216945,339468.89,15721576,(A) Public Sector Banks,02/15/2017
Bank of Maharashtra,3074987,945031,4020018,96779.16,768029,(A) Public Sector Banks,02/15/2017
Canara Bank,4353969,2026836,6380805,197575.92,4266915,(A) Public Sector Banks,02/15/2017
Central Bank of India,6893567,1712671,8606238,167330.27,6079653,(A) Public Sector Banks,02/15/2017
Corporation Bank,1371770,1361250,2733020,115939.61,2600138,(A) Public Sector Banks,02/15/2017
Dena Bank,2984098,914620,3898718,78065.09,2615297,(A) Public Sector Banks,02/15/2017
IDBI Bank Ltd.,594928,576868,1171796,22162.26,959779,(A) Public Sector Banks,02/15/2017
Indian Bank,2163175,1083361,3246536,50047.45,3194179,(A) Public Sector Banks,02/15/2017
Indian Overseas Bank,940897,3277563,4218460,78685.4,3809584,(A) Public Sector Banks,02/15/2017
Oriental Bank of Commerce,2204136,1724730,3928866,438658.69,3677081,(A) Public Sector Banks,02/15/2017
Punjab & Sind Bank,839499,426132,1265631,63950.03,1249681,(A) Public Sector Banks,02/15/2017
Punjab National Bank,13662732,2569054,16231786,312862.02,13760618,(A) Public Sector Banks,02/15/2017
State Bank of Bikaner & Jaipur,2023643,1946607,3970250,155158.58,3496067,(A) Public Sector Banks,02/15/2017
State Bank of Hyderabad,1014845,1845621,2860466,46742.36,2740078,(A) Public Sector Banks,02/15/2017
State Bank of India,37288100,45314770,82602870,1051475.76,56579459,(A) Public Sector Banks,02/15/2017
State Bank of Mysore,868184,229642,1097826,14254.81,898139,(A) Public Sector Banks,02/15/2017
State Bank of Patiala,475202,753615,1228817,23427.81,1045828,(A) Public Sector Banks,02/15/2017
State Bank of Travancore,79358,698599,777957,19274.24,385033,(A) Public Sector Banks,02/15/2017
Syndicate Bank,2941937,1378309,4320246,125487.82,3767131,(A) Public Sector Banks,02/15/2017
UCO Bank,3008638,2609448,5618086,133261.74,3891287,(A) Public Sector Banks,02/15/2017
Union Bank of India,5562713,1444044,7006757,144358.03,5265131,(A) Public Sector Banks,02/15/2017
United Bank of India,6182157,3982283,10164440,737245.05,9102180,(A) Public Sector Banks,02/15/2017
Vijaya Bank,872975,636279,1509254,21641.38,1472397,(A) Public Sector Banks,02/15/2017
Public Sector Banks Sub Total,121963263,99063897,221027160,5088200.4,172354170,(A) Public Sector Banks,02/15/2017
Allahabad Bank,917284,169104,1086388,26239.35,767889,(B) Regional Rural Bank,02/15/2017
Andhra Bank,161571,16534,178105,2624.98,99421,(B) Regional Rural Bank,02/15/2017
Bank of Baroda,4117172,1189186,5306358,139944.42,4696609,(B) Regional Rural Bank,02/15/2017
Bank of India,2780883,903621,3684504,72934.78,3202089,(B) Regional Rural Bank,02/15/2017
Bank of Maharashtra,711847,139634,851481,24021.25,452540,(B) Regional Rural Bank,02/15/2017
Canara Bank,640437,438303,1078740,60354.97,1042116,(B) Regional Rural Bank,02/15/2017
Central Bank of India,3520952,676399,4197351,132430.21,3831630,(B) Regional Rural Bank,02/15/2017
Dena Bank,284651,11281,295932,15178.23,288934,(B) Regional Rural Bank,02/15/2017
Indian Bank,399428,101438,500866,7647.78,374076,(B) Regional Rural Bank,02/15/2017
Indian Overseas Bank,989515,9740,999255,25183.21,616138,(B) Regional Rural Bank,02/15/2017
Jammu & Kashmir Bank Ltd,85181,15189,100370,4846.56,17901,(B) Regional Rural Bank,02/15/2017
Punjab & Sind Bank,18297,730,19027,0,12110,(B) Regional Rural Bank,02/15/2017
Punjab National Bank,3089481,412258,3501739,112084.63,2767899,(B) Regional Rural Bank,02/15/2017
State Bank of Bikaner & Jaipur,2341237,54876,2396113,40632.68,1308924,(B) Regional Rural Bank,02/15/2017
State Bank of Hyderabad,895520,155379,1050899,31608.61,508374,(B) Regional Rural Bank,02/15/2017
State Bank of India,6901875,1124347,8026222,153260.78,3850856,(B) Regional Rural Bank,02/15/2017
State Bank of Mysore,291024,76790,367814,13058.13,308564,(B) Regional Rural Bank,02/15/2017
State Bank of Patiala,54640,672,55312,2087.19,48268,(B) Regional Rural Bank,02/15/2017
Syndicate Bank,2093573,496720,2590293,94560.24,2284694,(B) Regional Rural Bank,02/15/2017
UCO Bank,1350394,48271,1398665,29118.82,558643,(B) Regional Rural Bank,02/15/2017
Union Bank of India,859526,275921,1135447,28555.22,748893,(B) Regional Rural Bank,02/15/2017
United Bank of India,7332879,105971,7438850,185884.36,6385509,(B) Regional Rural Bank,02/15/2017
Regional Rural Banks Sub Total,39837367,6422364,46259731,1202256.39,34172077,(B) Regional Rural Bank,02/15/2017
Axis Bank Ltd,117948,564553,682501,19610.23,607507,(C) Major Private Banks,02/15/2017
City Union Bank Ltd,15684,68150,83834,1973.72,71265,(C) Major Private Banks,02/15/2017
Federal Bank Ltd,379194,79593,458787,19928.19,406119,(C) Major Private Banks,02/15/2017
HDFC Bank Ltd,326772,1403772,1730544,93817.73,1729866,(C) Major Private Banks,02/15/2017
ICICI Bank Ltd,2966724,355780,3322504,23183.5,3322501,(C) Major Private Banks,02/15/2017
IndusInd Bank Ltd,46722,465659,512381,3948.79,488245,(C) Major Private Banks,02/15/2017
Jammu & Kashmir Bank Ltd,1297828,132816,1430644,55778.92,1133720,(C) Major Private Banks,02/15/2017
Karur Vysya Bank,22911,147509,170420,2028.56,154060,(C) Major Private Banks,02/15/2017
Kotak Mahindra Bank Ltd,108218,72964,181182,2176.71,133507,(C) Major Private Banks,02/15/2017
Lakshmi Vilas Bank Ltd,61977,110665,172642,2018.63,170125,(C) Major Private Banks,02/15/2017
RBL Bank Ltd,59787,35520,95307,241.16,95307,(C) Major Private Banks,02/15/2017
South Indian Bank Ltd,41328,165688,207016,5051.03,66088,(C) Major Private Banks,02/15/2017
Yes Bank Ltd,7709,7515,15224,232.15,14407,(C) Major Private Banks,02/15/2017
Major Private Banks Sub Total,5452802,3610184,9062986,229989.32,8392717,(C) Major Private Banks,02/15/2017
Public Sector Banks,121807433,100439458,222246891,5100387.39,173165024,Summary,02/22/2017
Regional Rural Banks,40024534,6450838,46475372,1146211.7,34447768,Summary,02/22/2017
Private Sector Banks,5376810,3613067,8989877,225494.89,8316461,Summary,02/22/2017
Grand Total,167208777,110503363,277712140,6472093.98,215929253,Summary,02/22/2017
Allahabad Bank,5337493,1174402,6511895,119486.13,5111786,(A) Public Sector Banks,02/22/2017
Andhra Bank,1623985,793959,2417944,34891.42,1926721,(A) Public Sector Banks,02/22/2017
