Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Corporation Bank,1283863,1287629,2571492,69195.39,2571492,(A) Public Sector Banks,02/03/2016
Dena Bank,2464251,987173,3451424,49125.85,2798000,(A) Public Sector Banks,02/03/2016
IDBI Bank Ltd.,555002,483728,1038730,7670.25,933510,(A) Public Sector Banks,02/03/2016
Indian Bank,1968243,992704,2960947,28625.05,2927168,(A) Public Sector Banks,02/03/2016
Indian Overseas Bank,1426748,2433534,3860282,47805.04,3729205,(A) Public Sector Banks,02/03/2016
Oriental Bank of Commerce,2091830,1436556,3528386,273676.01,3448601,(A) Public Sector Banks,02/03/2016
Punjab & Sind Bank,849816,425641,1275457,42849.3,1266114,(A) Public Sector Banks,02/03/2016
Punjab National Bank,10663471,2056183,12719654,140775.35,9968002,(A) Public Sector Banks,02/03/2016
State Bank of Bikaner & Jaipur,1732835,1704673,3437508,87320.7,3043242,(A) Public Sector Banks,02/03/2016
State Bank of Hyderabad,996053,1808914,2804967,25268.1,2738482,(A) Public Sector Banks,02/03/2016
State Bank of India,21981991,28783578,50765569,362522.77,41054550,(A) Public Sector Banks,02/03/2016
State Bank of Mysore,686507,217738,904245,6793.93,797532,(A) Public Sector Banks,02/03/2016
State Bank of Patiala,425886,782793,1208679,16548.85,1142723,(A) Public Sector Banks,02/03/2016
State Bank of Travancore,47423,419116,466539,9044.02,327030,(A) Public Sector Banks,02/03/2016
Syndicate Bank,2714318,1270128,3984446,76395.35,3540791,(A) Public Sector Banks,02/03/2016
UCO Bank,3425597,3491614,6917211,149366.53,6718124,(A) Public Sector Banks,02/03/2016
Union Bank of India,4491378,1245542,5736920,71489.42,5463800,(A) Public Sector Banks,02/03/2016
United Bank of India,4123952,2719954,6843906,374162.02,4093362,(A) Public Sector Banks,02/03/2016
Vijaya Bank,777998,532747,1310745,11914.79,1309501,(A) Public Sector Banks,02/03/2016
Public Sector Banks Sub Total,90358434,71826644,162185078,2472962.43,139260339,(A) Public Sector Banks,02/03/2016
Allahabad Bank,644136,153907,798043,7228.14,759036,(B) Regional Rural Bank,02/03/2016
Andhra Bank,143753,12917,156670,1545.63,97606,(B) Regional Rural Bank,02/03/2016
Bank of Baroda,2918174,815684,3733858,56906.26,3382013,(B) Regional Rural Bank,02/03/2016
Bank of India,2216608,727630,2944238,21707.31,2654019,(B) Regional Rural Bank,02/03/2016
Bank of Maharashtra,381865,68491,450356,6371.59,450356,(B) Regional Rural Bank,02/03/2016
Canara Bank,544167,375901,920068,21343.8,920068,(B) Regional Rural Bank,02/03/2016
Central Bank of India,3563790,684475,4248265,82366.41,3988309,(B) Regional Rural Bank,02/03/2016
Dena Bank,280555,19236,299791,2937.88,285270,(B) Regional Rural Bank,02/03/2016
Indian Bank,337553,71201,408754,3197.4,282812,(B) Regional Rural Bank,02/03/2016
Indian Overseas Bank,870733,9718,880451,13850.98,616138,(B) Regional Rural Bank,02/03/2016
Jammu & Kashmir Bank Ltd,70200,13154,83354,2479.7,0,(B) Regional Rural Bank,02/03/2016
Punjab & Sind Bank,13197,2605,15802,234.02,12100,(B) Regional Rural Bank,02/03/2016
Punjab National Bank,2897961,361599,3259560,55117.3,2195331,(B) Regional Rural Bank,02/03/2016
State Bank of Bikaner & Jaipur,1746009,39963,1785972,22941.99,870901,(B) Regional Rural Bank,02/03/2016
State Bank of Hyderabad,766012,86775,852787,20359.8,508374,(B) Regional Rural Bank,02/03/2016
State Bank of India,5638415,970830,6609245,79979.98,3547068,(B) Regional Rural Bank,02/03/2016
State Bank of Mysore,277228,83878,361106,1428.68,315807,(B) Regional Rural Bank,02/03/2016
State Bank of Patiala,46304,665,46969,988.67,36770,(B) Regional Rural Bank,02/03/2016
Syndicate Bank,1678526,419744,2098270,46823.47,1899334,(B) Regional Rural Bank,02/03/2016
UCO Bank,892772,30648,923420,13847.11,536839,(B) Regional Rural Bank,02/03/2016
Union Bank of India,553567,153443,707010,3660.75,659745,(B) Regional Rural Bank,02/03/2016
United Bank of India,4967286,78714,5046000,83090.01,2386490,(B) Regional Rural Bank,02/03/2016
Regional Rural Banks Sub Total,31448811,5181178,36629989,548406.9,26404386,(B) Regional Rural Bank,02/03/2016
Axis Bank Ltd,125428,455653,581081,7673.35,534452,(C) Major Private Banks,02/03/2016
City Union Bank Ltd,14413,64163,78576,1050.77,59423,(C) Major Private Banks,02/03/2016
Federal Bank Ltd,321210,69455,390665,11977.19,355946,(C) Major Private Banks,02/03/2016
HDFC Bank Ltd,299269,1252621,1551890,51277.3,1551212,(C) Major Private Banks,02/03/2016
ICICI Bank Ltd,2308011,313949,2621960,12217.71,2552740,(C) Major Private Banks,02/03/2016
IndusInd Bank Ltd,26624,259893,286517,1555.45,270140,(C) Major Private Banks,02/03/2016
Jammu & Kashmir Bank Ltd,1148157,121502,1269659,27391.38,1118041,(C) Major Private Banks,02/03/2016
Karur Vysya Bank,18265,117665,135930,951.82,123871,(C) Major Private Banks,02/03/2016
Kotak Mahindra Bank Ltd,91512,91348,182860,1439.02,112959,(C) Major Private Banks,02/03/2016
Lakshmi Vilas Bank Ltd,57449,100303,157752,1129.4,146956,(C) Major Private Banks,02/03/2016
RBL Bank Ltd,59787,35520,95307,541.06,95307,(C) Major Private Banks,02/03/2016
South Indian Bank Ltd,17430,86045,103475,1272.1,50258,(C) Major Private Banks,02/03/2016
Yes Bank Ltd,7490,5713,13203,121.1,11675,(C) Major Private Banks,02/03/2016
Major Private Banks Sub Total,4495045,2973830,7468875,118597.66,6982980,(C) Major Private Banks,02/03/2016
Public Sector Banks,90840167,72008795,162848962,2559133.92,139444104,Summary,02/10/2016
Regional Rural Banks,31602842,5204456,36807298,556878.06,26412323,Summary,02/10/2016
Private Sector Banks,4506136,2988557,7494693,121864.11,7061132,Summary,02/10/2016
Grand Total,126949145,80201808,207150953,3237876.09,172917559,Summary,02/10/2016
Allahabad Bank,3240219,947132,4187351,38103.45,4130245,(A) Public Sector Banks,02/10/2016
Andhra Bank,1449995,713774,2163769,19326.77,1915267,(A) Public Sector Banks,02/10/2016
Bank of Baroda,5229249,6750155,11979404,218142.57,11402469,(A) Public Sector Banks,02/10/2016
Bank of India,4770912,5829359,10600271,113212.23,9720384,(A) Public Sector Banks,02/10/2016
Bank of Maharashtra,2367906,779240,3147146,46858.54,1723509,(A) Public Sector Banks,02/10/2016
Bhartiya Mahila Bank,0,67311,67311,1415.73,67311,(A) Public Sector Banks,02/10/2016
Canara Bank,5014341,2266599,7280940,124752.6,7007931,(A) Public Sector Banks,02/10/2016
Central Bank of India,5776581,1505490,7282071,75253.69,5563416,(A) Public Sector Banks,02/10/2016
Corporation Bank,1285629,1289402,2575031,72759.67,2526931,(A) Public Sector Banks,02/10/2016
Dena Bank,2480713,983519,3464232,50211.79,2798000,(A) Public Sector Banks,02/10/2016
IDBI Bank Ltd.,556747,485483,1042230,7893.13,933381,(A) Public Sector Banks,02/10/2016
Indian Bank,1972588,993752,2966340,29368.58,2932572,(A) Public Sector Banks,02/10/2016
Indian Overseas Bank,1426748,2433539,3860287,47805.53,3729205,(A) Public Sector Banks,02/10/2016
Oriental Bank of Commerce,2111824,1447144,3558968,280440.09,3476185,(A) Public Sector Banks,02/10/2016
Punjab & Sind Bank,849486,425641,1275127,43212.18,1266114,(A) Public Sector Banks,02/10/2016
Punjab National Bank,10754973,2062932,12817905,143673.71,9968293,(A) Public Sector Banks,02/10/2016
State Bank of Bikaner & Jaipur,1740007,1710740,3450747,88098.76,3058240,(A) Public Sector Banks,02/10/2016
State Bank of Hyderabad,996053,1808914,2804967,25828.04,2738482,(A) Public Sector Banks,02/10/2016
State Bank of India,21990528,28803522,50794050,408487.35,41070258,(A) Public Sector Banks,02/10/2016
State Bank of Mysore,688180,217803,905983,7022.99,797532,(A) Public Sector Banks,02/10/2016
State Bank of Patiala,425949,782829,1208778,16125.3,1142738,(A) Public Sector Banks,02/10/2016
State Bank of Travancore,47743,423072,470815,9111.48,327062,(A) Public Sector Banks,02/10/2016
Syndicate Bank,2760495,1227704,3988199,76543.98,3547044,(A) Public Sector Banks,02/10/2016
UCO Bank,3454090,3527110,6981200,152103.18,6741350,(A) Public Sector Banks,02/10/2016
Union Bank of India,4503998,1248059,5752057,74279.09,5472720,(A) Public Sector Banks,02/10/2016
United Bank of India,4166053,2745047,6911100,376662.95,4075828,(A) Public Sector Banks,02/10/2016
Vijaya Bank,779160,533523,1312683,12440.54,1311637,(A) Public Sector Banks,02/10/2016
Public Sector Banks Sub Total,90840167,72008795,162848962,2559133.92,139444104,(A) Public Sector Banks,02/10/2016
Allahabad Bank,644969,154107,799076,7299.28,759127,(B) Regional Rural Bank,02/10/2016
Andhra Bank,144089,12970,157059,1567.72,97741,(B) Regional Rural Bank,02/10/2016
Bank of Baroda,2950056,823247,3773303,58031.17,3393860,(B) Regional Rural Bank,02/10/2016
Bank of India,2231953,731859,2963812,22654.84,2654019,(B) Regional Rural Bank,02/10/2016
Bank of Maharashtra,381865,68491,450356,6372.42,450356,(B) Regional Rural Bank,02/10/2016
Canara Bank,544255,375978,920233,21344.24,920233,(B) Regional Rural Bank,02/10/2016
Central Bank of India,3565742,685299,4251041,83340.33,3988458,(B) Regional Rural Bank,02/10/2016
Dena Bank,282110,19455,301565,2960.58,285270,(B) Regional Rural Bank,02/10/2016
Indian Bank,337642,71310,408952,3214.79,282812,(B) Regional Rural Bank,02/10/2016
Indian Overseas Bank,873678,9718,883396,14042.51,572294,(B) Regional Rural Bank,02/10/2016
Jammu & Kashmir Bank Ltd,70486,13235,83721,2503.29,0,(B) Regional Rural Bank,02/10/2016
Punjab & Sind Bank,13211,2605,15816,231.05,12100,(B) Regional Rural Bank,02/10/2016
Punjab National Bank,2908964,362185,3271149,55758.61,2231983,(B) Regional Rural Bank,02/10/2016
State Bank of Bikaner & Jaipur,1756074,40197,1796271,23253.42,871195,(B) Regional Rural Bank,02/10/2016
State Bank of Hyderabad,766012,86775,852787,20359.8,508374,(B) Regional Rural Bank,02/10/2016
State Bank of India,5677945,976110,6654055,81835.16,3549163,(B) Regional Rural Bank,02/10/2016
State Bank of Mysore,277305,83907,361212,1429.15,315807,(B) Regional Rural Bank,02/10/2016
State Bank of Patiala,46452,665,47117,999.1,36770,(B) Regional Rural Bank,02/10/2016
Syndicate Bank,1686815,420854,2107669,47581.46,1899334,(B) Regional Rural Bank,02/10/2016
UCO Bank,897433,31054,928487,13858.44,536839,(B) Regional Rural Bank,02/10/2016
Union Bank of India,557945,155321,713266,3675.68,659775,(B) Regional Rural Bank,02/10/2016
United Bank of India,4987841,79114,5066955,84565.01,2386813,(B) Regional Rural Bank,02/10/2016
Regional Rural Banks Sub Total,31602842,5204456,36807298,556878.06,26412323,(B) Regional Rural Bank,02/10/2016
Axis Bank Ltd,126228,459958,586186,8401.67,539046,(C) Major Private Banks,02/10/2016
City Union Bank Ltd,14413,64163,78576,1050.77,59423,(C) Major Private Banks,02/10/2016
Federal Bank Ltd,324195,69705,393900,12076.29,358720,(C) Major Private Banks,02/10/2016
HDFC Bank Ltd,301676,1258561,1560237,52231.83,1559559,(C) Major Private Banks,02/10/2016
ICICI Bank Ltd,2310605,314404,2625009,13157.57,2612284,(C) Major Private Banks,02/10/2016
IndusInd Bank Ltd,26744,262117,288861,1686.23,272854,(C) Major Private Banks,02/10/2016
Jammu & Kashmir Bank Ltd,1149834,121619,1271453,27736.96,1119009,(C) Major Private Banks,02/10/2016
Karur Vysya Bank,18419,118337,136756,990.86,123738,(C) Major Private Banks,02/10/2016
Kotak Mahindra Bank Ltd,91708,91399,183107,1485.95,112246,(C) Major Private Banks,02/10/2016
Lakshmi Vilas Bank Ltd,57633,101088,158721,1074.1,146956,(C) Major Private Banks,02/10/2016
RBL Bank Ltd,59787,35520,95307,539.03,95307,(C) Major Private Banks,02/10/2016
South Indian Bank Ltd,17400,85965,103365,1308.42,50315,(C) Major Private Banks,02/10/2016
Yes Bank Ltd,7494,5721,13215,124.42,11675,(C) Major Private Banks,02/10/2016
Major Private Banks Sub Total,4506136,2988557,7494693,121864.11,7061132,(C) Major Private Banks,02/10/2016
Public Sector Banks,91633932,72589829,164223761,2586968.7,140029339,Summary,02/17/2016
Regional Rural Banks,31774506,5221207,36995713,563741.58,26519083,Summary,02/17/2016
Private Sector Banks,4525673,2996764,7522437,122361.84,7087634,Summary,02/17/2016
Grand Total,127934111,80807800,208741911,3273072.12,173636056,Summary,02/17/2016
Allahabad Bank,3284748,948544,4233292,39059.48,4172368,(A) Public Sector Banks,02/17/2016
Andhra Bank,1451713,714109,2165822,19494.69,1915267,(A) Public Sector Banks,02/17/2016
Bank of Baroda,5271209,6796037,12067246,221784.49,11480455,(A) Public Sector Banks,02/17/2016
Bank of India,4841624,5888162,10729786,119084.77,9713789,(A) Public Sector Banks,02/17/2016
Bank of Maharashtra,2373538,780194,3153732,47690.61,1723509,(A) Public Sector Banks,02/17/2016
Bhartiya Mahila Bank,0,67332,67332,1431.3,67332,(A) Public Sector Banks,02/17/2016
Canara Bank,5031068,2269529,7300597,125236.17,7009753,(A) Public Sector Banks,02/17/2016
Central Bank of India,5795116,1508123,7303239,76440.71,5567861,(A) Public Sector Banks,02/17/2016
Corporation Bank,1287450,1291022,2578472,72113.3,2530047,(A) Public Sector Banks,02/17/2016
Dena Bank,2497394,982494,3479888,50708.73,2798123,(A) Public Sector Banks,02/17/2016
IDBI Bank Ltd.,558221,487329,1045550,8059.31,933450,(A) Public Sector Banks,02/17/2016
Indian Bank,1974922,994408,2969330,29337.57,2935522,(A) Public Sector Banks,02/17/2016
Indian Overseas Bank,1426748,2433539,3860287,47805.53,3730544,(A) Public Sector Banks,02/17/2016
Oriental Bank of Commerce,2126659,1456455,3583114,282624.8,3495970,(A) Public Sector Banks,02/17/2016
Punjab & Sind Bank,849580,425641,1275221,42919.28,1266114,(A) Public Sector Banks,02/17/2016
Punjab National Bank,10813584,2067411,12880995,146298.82,9968746,(A) Public Sector Banks,02/17/2016
State Bank of Bikaner & Jaipur,1750644,1718495,3469139,88525.34,3074785,(A) Public Sector Banks,02/17/2016
State Bank of Hyderabad,996478,1809359,2805837,26240.83,2737195,(A) Public Sector Banks,02/17/2016
State Bank of India,22401770,29193808,51595578,409198.71,41401291,(A) Public Sector Banks,02/17/2016
State Bank of Mysore,690659,217873,908532,7535.15,797532,(A) Public Sector Banks,02/17/2016
State Bank of Patiala,425959,782839,1208798,16228.25,1142746,(A) Public Sector Banks,02/17/2016
State Bank of Travancore,49288,434160,483448,9173.38,327069,(A) Public Sector Banks,02/17/2016
Syndicate Bank,2764266,1228144,3992410,77943.19,3578018,(A) Public Sector Banks,02/17/2016
UCO Bank,3482701,3547550,7030251,153854.36,6763560,(A) Public Sector Banks,02/17/2016
Union Bank of India,4514994,1249984,5764978,75365.25,5481922,(A) Public Sector Banks,02/17/2016
United Bank of India,4192847,2762680,6955527,380254.55,4103172,(A) Public Sector Banks,02/17/2016
Vijaya Bank,780752,534608,1315360,12560.15,1313199,(A) Public Sector Banks,02/17/2016
Public Sector Banks Sub Total,91633932,72589829,164223761,2586968.7,140029339,(A) Public Sector Banks,02/17/2016
Allahabad Bank,645531,154141,799672,7357.21,759186,(B) Regional Rural Bank,02/17/2016
Andhra Bank,144251,13009,157260,1571.44,97789,(B) Regional Rural Bank,02/17/2016
Bank of Baroda,2970803,827150,3797953,58974.81,3397407,(B) Regional Rural Bank,02/17/2016
Bank of India,2242242,734911,2977153,23236.46,2654019,(B) Regional Rural Bank,02/17/2016
Bank of Maharashtra,381865,68491,450356,6372.42,450356,(B) Regional Rural Bank,02/17/2016
Canara Bank,544390,376122,920512,21344.59,920512,(B) Regional Rural Bank,02/17/2016
Central Bank of India,3567391,685957,4253348,84421.66,3988663,(B) Regional Rural Bank,02/17/2016
Dena Bank,282849,19467,302316,2979.32,285270,(B) Regional Rural Bank,02/17/2016
Indian Bank,337931,71811,409742,3231.82,282812,(B) Regional Rural Bank,02/17/2016
Indian Overseas Bank,875513,9718,885231,14278.3,616138,(B) Regional Rural Bank,02/17/2016
Jammu & Kashmir Bank Ltd,70712,13289,84001,2540.66,0,(B) Regional Rural Bank,02/17/2016
Punjab & Sind Bank,13222,2606,15828,230.16,12100,(B) Regional Rural Bank,02/17/2016
Punjab National Bank,2912763,362476,3275239,56035.63,2242226,(B) Regional Rural Bank,02/17/2016
State Bank of Bikaner & Jaipur,1768488,40505,1808993,23527.43,871450,(B) Regional Rural Bank,02/17/2016
State Bank of Hyderabad,766012,86775,852787,20359.8,508374,(B) Regional Rural Bank,02/17/2016
State Bank of India,5709630,980471,6690101,82968.37,3553517,(B) Regional Rural Bank,02/17/2016
State Bank of Mysore,277379,83940,361319,1429.24,315807,(B) Regional Rural Bank,02/17/2016
State Bank of Patiala,46611,665,47276,1005.52,36770,(B) Regional Rural Bank,02/17/2016
Syndicate Bank,1692939,421744,2114683,48248.51,1926681,(B) Regional Rural Bank,02/17/2016
UCO Bank,899060,31069,930129,13863.46,536839,(B) Regional Rural Bank,02/17/2016
Union Bank of India,561714,156934,718648,3687.58,659800,(B) Regional Rural Bank,02/17/2016
United Bank of India,5063210,79956,5143166,86077.17,2403367,(B) Regional Rural Bank,02/17/2016
Regional Rural Banks Sub Total,31774506,5221207,36995713,563741.58,26519083,(B) Regional Rural Bank,02/17/2016
Axis Bank Ltd,126837,462822,589659,8183.49,541920,(C) Major Private Banks,02/17/2016
City Union Bank Ltd,14413,64163,78576,1050.77,59423,(C) Major Private Banks,02/17/2016
Federal Bank Ltd,328197,69973,398170,12223.61,361888,(C) Major Private Banks,02/17/2016
HDFC Bank Ltd,302781,1261104,1563885,52472.75,1563207,(C) Major Private Banks,02/17/2016
ICICI Bank Ltd,2316658,315053,2631711,13165.12,2618986,(C) Major Private Banks,02/17/2016
IndusInd Bank Ltd,32703,262827,295530,1833.7,282124,(C) Major Private Banks,02/17/2016
Jammu & Kashmir Bank Ltd,1151228,121742,1272970,27895.88,1119081,(C) Major Private Banks,02/17/2016
Karur Vysya Bank,18550,119086,137636,1000.09,123665,(C) Major Private Banks,02/17/2016
Kotak Mahindra Bank Ltd,91887,91418,183305,1491.9,113024,(C) Major Private Banks,02/17/2016
Lakshmi Vilas Bank Ltd,57732,101358,159090,1087.53,146956,(C) Major Private Banks,02/17/2016
RBL Bank Ltd,59787,35520,95307,525.35,95307,(C) Major Private Banks,02/17/2016
South Indian Bank Ltd,17400,85965,103365,1308.42,50315,(C) Major Private Banks,02/17/2016
Yes Bank Ltd,7500,5733,13233,123.25,11738,(C) Major Private Banks,02/17/2016
Major Private Banks Sub Total,4525673,2996764,7522437,122361.84,7087634,(C) Major Private Banks,02/17/2016
Public Sector Banks,92238015,73014075,165252090,2609405.38,140821948,Summary,02/24/2016
Regional Rural Banks,31932869,5278875,37211744,575643.67,26653022,Summary,02/24/2016
Private Sector Banks,4537976,3004730,7542706,122439.85,7089897,Summary,02/24/2016
Grand Total,128708860,81297680,210006540,3307488.9,174564867,Summary,02/24/2016
Allahabad Bank,3323590,949415,4273005,40061.91,4211101,(A) Public Sector Banks,02/24/2016
Andhra Bank,1453739,714797,2168536,19628.13,1915308,(A) Public Sector Banks,02/24/2016
Bank of Baroda,5318747,6850242,12168989,225464.31,11571577,(A) Public Sector Banks,02/24/2016
Bank of India,4893666,5941741,10835407,121856.19,9708758,(A) Public Sector Banks,02/24/2016
Bank of Maharashtra,2377181,797888,3175069,48890.14,1723509,(A) Public Sector Banks,02/24/2016
