Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Indian Overseas Bank,998643,3484245,4482888,86275.8,4228254,(A) Public Sector Banks,10/31/2018
Oriental Bank of Commerce,2533401,1908191,4441592,345965.37,3869294,(A) Public Sector Banks,10/31/2018
Punjab & Sind Bank,666952,422133,1089085,65001.79,1000768,(A) Public Sector Banks,10/31/2018
Punjab National Bank,16000065,2871748,18871813,398731.1,17955162,(A) Public Sector Banks,10/31/2018
State Bank of India,45037189,60649967,105687156,1934202.06,83410412,(A) Public Sector Banks,10/31/2018
Syndicate Bank,3180358,1410262,4590620,139029.71,4003243,(A) Public Sector Banks,10/31/2018
UCO Bank,4057268,3175509,7232777,191235.29,3884102,(A) Public Sector Banks,10/31/2018
Union Bank of India,7319541,1984568,9304109,203525.41,4809488,(A) Public Sector Banks,10/31/2018
United Bank of India,7755392,5068790,12824182,805183.68,10400501,(A) Public Sector Banks,10/31/2018
Vijaya Bank,868616,670764,1539380,22339.54,1512145,(A) Public Sector Banks,10/31/2018
Public Sector Banks Sub Total,144366299,122874150,267240449,6637820.05,214293021,(A) Public Sector Banks,10/31/2018
Allahabad Bank,991630,169314,1160944,30411.08,781002,(B) Regional Rural Bank,10/31/2018
Andhra Bank,167607,17473,185080,2986.35,101106,(B) Regional Rural Bank,10/31/2018
Bank of Baroda,5418327,1515725,6934052,199739.3,5358308,(B) Regional Rural Bank,10/31/2018
Bank of India,3241732,1071624,4313356,89673.95,3804512,(B) Regional Rural Bank,10/31/2018
Bank of Maharashtra,1032325,140331,1172656,31749.13,799621,(B) Regional Rural Bank,10/31/2018
Canara Bank,656181,447022,1103203,54313.17,1074706,(B) Regional Rural Bank,10/31/2018
Central Bank of India,3460870,819129,4279999,123104.49,3779145,(B) Regional Rural Bank,10/31/2018
Dena Bank,428584,14683,443267,15790.52,295178,(B) Regional Rural Bank,10/31/2018
Indian Bank,461639,159244,620883,7763.36,527908,(B) Regional Rural Bank,10/31/2018
Indian Overseas Bank,1019559,34046,1053605,32897.19,616138,(B) Regional Rural Bank,10/31/2018
Jammu & Kashmir Bank Ltd,108817,18270,127087,6158.36,22150,(B) Regional Rural Bank,10/31/2018
Punjab & Sind Bank,19813,1446,21259,339.64,18514,(B) Regional Rural Bank,10/31/2018
Punjab National Bank,3177273,573128,3750401,135639.21,3205187,(B) Regional Rural Bank,10/31/2018
State Bank of India,11664803,2299659,13964462,466020.51,6425103,(B) Regional Rural Bank,10/31/2018
Syndicate Bank,2095247,562690,2657937,99031.2,2511308,(B) Regional Rural Bank,10/31/2018
UCO Bank,1724741,63426,1788167,39058.14,559347,(B) Regional Rural Bank,10/31/2018
Union Bank of India,1139595,395701,1535296,39381.74,763470,(B) Regional Rural Bank,10/31/2018
United Bank of India,8875480,107125,8982605,217389.18,6740904,(B) Regional Rural Bank,10/31/2018
Regional Rural Banks Sub Total,45684223,8410036,54094259,1591446.54,37383607,(B) Regional Rural Bank,10/31/2018
Axis Bank Ltd,131023,679302,810325,20190.37,717375,(C) Major Private Banks,10/31/2018
City Union Bank Ltd,9584,75908,85492,1541.55,84543,(C) Major Private Banks,10/31/2018
Federal Bank Ltd,418137,82199,500336,20327.29,436263,(C) Major Private Banks,10/31/2018
HDFC Bank Ltd,333729,1449982,1783711,83678.61,1783033,(C) Major Private Banks,10/31/2018
ICICI Bank Ltd,3543911,601184,4145095,21965.76,4145095,(C) Major Private Banks,10/31/2018
IndusInd Bank Ltd,43328,423626,466954,3194.85,439185,(C) Major Private Banks,10/31/2018
Jammu & Kashmir Bank Ltd,1367850,179944,1547794,63726.73,1228545,(C) Major Private Banks,10/31/2018
Karur Vysya Bank,26916,170161,197077,1700.96,193824,(C) Major Private Banks,10/31/2018
Kotak Mahindra Bank Ltd,106817,70547,177364,2040.47,130136,(C) Major Private Banks,10/31/2018
Lakshmi Vilas Bank Ltd,39010,102322,141332,1739.38,126737,(C) Major Private Banks,10/31/2018
RBL Bank Ltd,59787,35520,95307,238.55,93159,(C) Major Private Banks,10/31/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,10/31/2018
Yes Bank Ltd,6755,5777,12532,233.31,12196,(C) Major Private Banks,10/31/2018
Major Private Banks Sub Total,6117469,4056856,10174325,225307.92,9449984,(C) Major Private Banks,10/31/2018
Public Sector Banks,144528988,122985583,267514571,6695207.41,214433469,Summary,11/07/2018
Regional Rural Banks,45715317,8448116,54163433,1542954.35,37443378,Summary,11/07/2018
Private Sector Banks,6150620,4109680,10260300,230752.17,9536698,Summary,11/07/2018
Grand Total,196394925,135543379,331938304,8468913.93,261413545,Summary,11/07/2018
Allahabad Bank,7109779,2681709,9791488,271908.79,6094172,(A) Public Sector Banks,11/07/2018
Andhra Bank,1574385,907239,2481624,36615.85,1832591,(A) Public Sector Banks,11/07/2018
Bank of Baroda,10432952,17426382,27859334,780440.24,25655491,(A) Public Sector Banks,11/07/2018
Bank of India,9890624,10785982,20676606,500505.33,18743322,(A) Public Sector Banks,11/07/2018
Bank of Maharashtra,4146159,1210043,5356202,123425.73,1154243,(A) Public Sector Banks,11/07/2018
Canara Bank,4797172,2184796,6981968,215407.52,4249066,(A) Public Sector Banks,11/07/2018
Central Bank of India,10184846,2283755,12468601,257315.69,11620555,(A) Public Sector Banks,11/07/2018
Corporation Bank,1381222,1369188,2750410,107741.11,2594974,(A) Public Sector Banks,11/07/2018
Dena Bank,3736674,956803,4693477,114766.01,3247617,(A) Public Sector Banks,11/07/2018
IDBI Bank Ltd.,468291,367175,835466,22372.46,677215,(A) Public Sector Banks,11/07/2018
Indian Bank,2348819,1140333,3489152,53499.36,3454551,(A) Public Sector Banks,11/07/2018
Indian Overseas Bank,998929,3485238,4484167,88845.08,4229774,(A) Public Sector Banks,11/07/2018
Oriental Bank of Commerce,2535293,1909776,4445069,353935.5,3870101,(A) Public Sector Banks,11/07/2018
Punjab & Sind Bank,663182,422133,1085315,65785.35,999658,(A) Public Sector Banks,11/07/2018
Punjab National Bank,16007082,2873097,18880179,403291.88,17977586,(A) Public Sector Banks,11/07/2018
State Bank of India,45037189,60649967,105687156,1934202.06,83410412,(A) Public Sector Banks,11/07/2018
Syndicate Bank,3180931,1410632,4591563,140395.58,4003572,(A) Public Sector Banks,11/07/2018
UCO Bank,4069019,3182134,7251153,193282.8,3888569,(A) Public Sector Banks,11/07/2018
Union Bank of India,7319541,1984568,9304109,203525.41,4809488,(A) Public Sector Banks,11/07/2018
United Bank of India,7777060,5082915,12859975,805277.17,10406514,(A) Public Sector Banks,11/07/2018
Vijaya Bank,869839,671718,1541557,22668.49,1513998,(A) Public Sector Banks,11/07/2018
Public Sector Banks Sub Total,144528988,122985583,267514571,6695207.41,214433469,(A) Public Sector Banks,11/07/2018
Allahabad Bank,994839,169314,1164153,30238.31,781002,(B) Regional Rural Bank,11/07/2018
Andhra Bank,167563,17470,185033,2956.12,101109,(B) Regional Rural Bank,11/07/2018
Bank of Baroda,5428303,1518323,6946626,201520.97,5366120,(B) Regional Rural Bank,11/07/2018
Bank of India,3242732,1071648,4314380,89683.92,3804512,(B) Regional Rural Bank,11/07/2018
Bank of Maharashtra,1032272,140692,1172964,31839.13,799668,(B) Regional Rural Bank,11/07/2018
Canara Bank,656721,447396,1104117,54393.66,1075513,(B) Regional Rural Bank,11/07/2018
Central Bank of India,3462147,820024,4282171,122977.49,3778140,(B) Regional Rural Bank,11/07/2018
Dena Bank,429664,14740,444404,15731.6,295287,(B) Regional Rural Bank,11/07/2018
Indian Bank,462897,159244,622141,7804.77,563053,(B) Regional Rural Bank,11/07/2018
Indian Overseas Bank,1020795,34062,1054857,32680.36,616138,(B) Regional Rural Bank,11/07/2018
Jammu & Kashmir Bank Ltd,108906,18281,127187,6165.49,22154,(B) Regional Rural Bank,11/07/2018
Punjab & Sind Bank,19869,1458,21327,339.64,18546,(B) Regional Rural Bank,11/07/2018
Punjab National Bank,3177273,573128,3750401,135639.21,3205187,(B) Regional Rural Bank,11/07/2018
State Bank of India,11672962,2333234,14006196,416559.16,6441110,(B) Regional Rural Bank,11/07/2018
Syndicate Bank,2096960,562757,2659717,99077.65,2511308,(B) Regional Rural Bank,11/07/2018
UCO Bank,1726800,63522,1790322,39073.43,559347,(B) Regional Rural Bank,11/07/2018
Union Bank of India,1139595,395701,1535296,39381.74,763470,(B) Regional Rural Bank,11/07/2018
United Bank of India,8875019,107122,8982141,216891.68,6741714,(B) Regional Rural Bank,11/07/2018
Regional Rural Banks Sub Total,45715317,8448116,54163433,1542954.35,37443378,(B) Regional Rural Bank,11/07/2018
Axis Bank Ltd,131166,680696,811862,20546.83,718526,(C) Major Private Banks,11/07/2018
City Union Bank Ltd,9584,75908,85492,1541.55,84543,(C) Major Private Banks,11/07/2018
Federal Bank Ltd,418137,82199,500336,20327.29,436263,(C) Major Private Banks,11/07/2018
HDFC Bank Ltd,334964,1455676,1790640,87760.6,1789962,(C) Major Private Banks,11/07/2018
ICICI Bank Ltd,3574823,642897,4217720,21991.54,4217720,(C) Major Private Banks,11/07/2018
IndusInd Bank Ltd,43709,427240,470949,3354.89,442984,(C) Major Private Banks,11/07/2018
Jammu & Kashmir Bank Ltd,1368272,180040,1548312,64333.03,1230494,(C) Major Private Banks,11/07/2018
Karur Vysya Bank,26933,170349,197282,1784.33,193952,(C) Major Private Banks,11/07/2018
Kotak Mahindra Bank Ltd,106817,70547,177364,2053.15,130136,(C) Major Private Banks,11/07/2018
Lakshmi Vilas Bank Ltd,39050,102442,141492,1845.26,126873,(C) Major Private Banks,11/07/2018
RBL Bank Ltd,59787,35520,95307,242.52,93155,(C) Major Private Banks,11/07/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,11/07/2018
Yes Bank Ltd,6756,5782,12538,241.1,12197,(C) Major Private Banks,11/07/2018
Major Private Banks Sub Total,6150620,4109680,10260300,230752.17,9536698,(C) Major Private Banks,11/07/2018
Public Sector Banks,144665752,123066733,267732485,6698100.02,214607239,Summary,11/14/2018
Regional Rural Banks,45816832,8435582,54252414,1494978.79,37441847,Summary,11/14/2018
Private Sector Banks,6180128,4170483,10350611,230671.38,9627951,Summary,11/14/2018
Grand Total,196662712,135672798,332335510,8423750.19,261677037,Summary,11/14/2018
Allahabad Bank,7125971,2686088,9812059,272953.84,6094397,(A) Public Sector Banks,11/14/2018
Andhra Bank,1579928,908536,2488464,36293.5,1836114,(A) Public Sector Banks,11/14/2018
Bank of Baroda,10461805,17485397,27947202,784549.44,25738858,(A) Public Sector Banks,11/14/2018
Bank of India,9893668,10789884,20683552,499965.24,18769938,(A) Public Sector Banks,11/14/2018
Bank of Maharashtra,4149475,1210954,5360429,122111.27,1155888,(A) Public Sector Banks,11/14/2018
Canara Bank,4797087,2166742,6963829,213854.54,4251639,(A) Public Sector Banks,11/14/2018
Central Bank of India,10193376,2284404,12477780,257688.9,11629232,(A) Public Sector Banks,11/14/2018
Corporation Bank,1381222,1369188,2750410,107741.11,2594974,(A) Public Sector Banks,11/14/2018
Dena Bank,3737525,957154,4694679,115406.55,3247479,(A) Public Sector Banks,11/14/2018
IDBI Bank Ltd.,468575,367283,835858,22296.98,677250,(A) Public Sector Banks,11/14/2018
Indian Bank,2366845,1146331,3513176,52380.36,3478575,(A) Public Sector Banks,11/14/2018
Indian Overseas Bank,998802,3486303,4485105,87520.84,4231035,(A) Public Sector Banks,11/14/2018
Oriental Bank of Commerce,2537235,1911556,4448791,354841.67,3872184,(A) Public Sector Banks,11/14/2018
Punjab & Sind Bank,675623,424135,1099758,65800.12,1006051,(A) Public Sector Banks,11/14/2018
Punjab National Bank,16011019,2873430,18884449,404816.25,17975697,(A) Public Sector Banks,11/14/2018
State Bank of India,45037189,60649967,105687156,1934202.06,83410412,(A) Public Sector Banks,11/14/2018
Syndicate Bank,3185261,1411613,4596874,139596.4,4012794,(A) Public Sector Banks,11/14/2018
UCO Bank,4075672,3185710,7261382,193314.47,3891799,(A) Public Sector Banks,11/14/2018
Union Bank of India,7328814,1988226,9317040,204783.38,4805714,(A) Public Sector Banks,11/14/2018
United Bank of India,7788718,5090476,12879194,805371.28,10409508,(A) Public Sector Banks,11/14/2018
Vijaya Bank,871942,673356,1545298,22611.82,1517701,(A) Public Sector Banks,11/14/2018
Public Sector Banks Sub Total,144665752,123066733,267732485,6698100.02,214607239,(A) Public Sector Banks,11/14/2018
Allahabad Bank,998662,169314,1167976,30130.22,781002,(B) Regional Rural Bank,11/14/2018
Andhra Bank,167558,17468,185026,2954.18,101124,(B) Regional Rural Bank,11/14/2018
Bank of Baroda,5438155,1521260,6959415,200189.21,5373637,(B) Regional Rural Bank,11/14/2018
Bank of India,3243293,1071714,4315007,89687.02,3804512,(B) Regional Rural Bank,11/14/2018
Bank of Maharashtra,1032447,140701,1173148,31850.13,799702,(B) Regional Rural Bank,11/14/2018
Canara Bank,656979,447560,1104539,54223.67,1075826,(B) Regional Rural Bank,11/14/2018
Central Bank of India,3462986,820686,4283672,123409.89,3778063,(B) Regional Rural Bank,11/14/2018
Dena Bank,430458,14747,445205,15749.61,295414,(B) Regional Rural Bank,11/14/2018
Indian Bank,467760,161333,629093,7742.06,564180,(B) Regional Rural Bank,11/14/2018
Indian Overseas Bank,1021708,34091,1055799,32519.91,616138,(B) Regional Rural Bank,11/14/2018
Jammu & Kashmir Bank Ltd,109027,18286,127313,6219.2,22156,(B) Regional Rural Bank,11/14/2018
Punjab & Sind Bank,19880,1461,21341,339.64,18561,(B) Regional Rural Bank,11/14/2018
Punjab National Bank,3180833,573912,3754745,135693.68,3207470,(B) Regional Rural Bank,11/14/2018
State Bank of India,11698889,2312317,14011206,367136.26,6427008,(B) Regional Rural Bank,11/14/2018
Syndicate Bank,2097988,563329,2661317,99543.67,2511702,(B) Regional Rural Bank,11/14/2018
UCO Bank,1728908,63592,1792500,41157.72,559347,(B) Regional Rural Bank,11/14/2018
Union Bank of India,1141861,396669,1538530,39305.91,763841,(B) Regional Rural Bank,11/14/2018
United Bank of India,8919440,107142,9026582,217126.79,6742164,(B) Regional Rural Bank,11/14/2018
Regional Rural Banks Sub Total,45816832,8435582,54252414,1494978.79,37441847,(B) Regional Rural Bank,11/14/2018
Axis Bank Ltd,131265,681852,813117,19974.65,719517,(C) Major Private Banks,11/14/2018
City Union Bank Ltd,9584,75908,85492,1541.55,84543,(C) Major Private Banks,11/14/2018
Federal Bank Ltd,418137,82199,500336,20327.29,436263,(C) Major Private Banks,11/14/2018
HDFC Bank Ltd,338948,1475133,1814081,88087.53,1813403,(C) Major Private Banks,11/14/2018
ICICI Bank Ltd,3599706,680685,4280391,22047.17,4280391,(C) Major Private Banks,11/14/2018
IndusInd Bank Ltd,44019,429279,473298,3275.11,445358,(C) Major Private Banks,11/14/2018
Jammu & Kashmir Bank Ltd,1368497,180193,1548690,64643.76,1232228,(C) Major Private Banks,11/14/2018
Karur Vysya Bank,26946,170467,197413,1743.26,194028,(C) Major Private Banks,11/14/2018
Kotak Mahindra Bank Ltd,106812,70541,177353,2045.1,130125,(C) Major Private Banks,11/14/2018
Lakshmi Vilas Bank Ltd,39049,102539,141588,1767.16,126851,(C) Major Private Banks,11/14/2018
RBL Bank Ltd,59787,35520,95307,249.21,93154,(C) Major Private Banks,11/14/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,11/14/2018
Yes Bank Ltd,6756,5783,12539,239.5,12197,(C) Major Private Banks,11/14/2018
Major Private Banks Sub Total,6180128,4170483,10350611,230671.38,9627951,(C) Major Private Banks,11/14/2018
Public Sector Banks,144968690,123312401,268281091,6728519.41,216330809,Summary,11/21/2018
Regional Rural Banks,45898164,8452214,54350378,1445876.12,37462493,Summary,11/21/2018
Private Sector Banks,6189613,4184183,10373796,235535.86,9651067,Summary,11/21/2018
Grand Total,197056467,135948798,333005265,8409931.39,263444369,Summary,11/21/2018
Allahabad Bank,7140294,2694525,9834819,273697.7,6094704,(A) Public Sector Banks,11/21/2018
Andhra Bank,1585430,910620,2496050,37198.19,1850379,(A) Public Sector Banks,11/21/2018
Bank of Baroda,10476814,17516035,27992849,781756.13,25814687,(A) Public Sector Banks,11/21/2018
Bank of India,9905174,10801289,20706463,497186.53,18767132,(A) Public Sector Banks,11/21/2018
Bank of Maharashtra,4156512,1212962,5369474,122007.15,1160316,(A) Public Sector Banks,11/21/2018
Canara Bank,4804205,2168675,6972880,212571.16,4253657,(A) Public Sector Banks,11/21/2018
Central Bank of India,10214172,2286656,12500828,257445.54,11699307,(A) Public Sector Banks,11/21/2018
Corporation Bank,1401091,1397758,2798849,107741.11,2615794,(A) Public Sector Banks,11/21/2018
Dena Bank,3743983,958257,4702240,115751.84,3247677,(A) Public Sector Banks,11/21/2018
IDBI Bank Ltd.,466739,367379,834118,22260.71,677271,(A) Public Sector Banks,11/21/2018
Indian Bank,2385390,1154998,3540388,51217.56,3505787,(A) Public Sector Banks,11/21/2018
Indian Overseas Bank,999245,3487578,4486823,87281.33,4233407,(A) Public Sector Banks,11/21/2018
Oriental Bank of Commerce,2538238,1912662,4450900,355096.48,3872667,(A) Public Sector Banks,11/21/2018
Punjab & Sind Bank,675623,424135,1099758,65800.12,1006051,(A) Public Sector Banks,11/21/2018
Punjab National Bank,16021415,2874603,18896018,406064.9,17971681,(A) Public Sector Banks,11/21/2018
State Bank of India,45169777,60775473,105945250,1970598.41,84912512,(A) Public Sector Banks,11/21/2018
Syndicate Bank,3190560,1413222,4603782,139333.72,4017403,(A) Public Sector Banks,11/21/2018
UCO Bank,4084749,3191047,7275796,193290.98,3896465,(A) Public Sector Banks,11/21/2018
Union Bank of India,7333350,1990742,9324092,204397.9,4803717,(A) Public Sector Banks,11/21/2018
United Bank of India,7803831,5100327,12904158,805469.26,10412494,(A) Public Sector Banks,11/21/2018
Vijaya Bank,872098,673458,1545556,22352.69,1517701,(A) Public Sector Banks,11/21/2018
Public Sector Banks Sub Total,144968690,123312401,268281091,6728519.41,216330809,(A) Public Sector Banks,11/21/2018
Allahabad Bank,1011937,169314,1181251,30052.18,781002,(B) Regional Rural Bank,11/21/2018
Andhra Bank,167567,17468,185035,3119.46,101152,(B) Regional Rural Bank,11/21/2018
Bank of Baroda,5452491,1525385,6977876,201263.67,5385271,(B) Regional Rural Bank,11/21/2018
Bank of India,3249077,1074145,4323222,89584.24,3804512,(B) Regional Rural Bank,11/21/2018
Bank of Maharashtra,1032966,140701,1173667,32012.77,799736,(B) Regional Rural Bank,11/21/2018
Canara Bank,657286,447767,1105053,53970.09,1076340,(B) Regional Rural Bank,11/21/2018
Central Bank of India,3464352,821438,4285790,122083.51,3777086,(B) Regional Rural Bank,11/21/2018
Dena Bank,431617,14794,446411,15780.52,295540,(B) Regional Rural Bank,11/21/2018
Indian Bank,471200,162809,634009,7981.03,564280,(B) Regional Rural Bank,11/21/2018
Indian Overseas Bank,1022872,34129,1057001,32565.73,616138,(B) Regional Rural Bank,11/21/2018
Jammu & Kashmir Bank Ltd,109139,18306,127445,6228.09,22165,(B) Regional Rural Bank,11/21/2018
Punjab & Sind Bank,19880,1461,21341,339.64,18561,(B) Regional Rural Bank,11/21/2018
Punjab National Bank,3185121,574394,3759515,135785.69,3210350,(B) Regional Rural Bank,11/21/2018
State Bank of India,11725899,2317442,14043341,317597.49,6426113,(B) Regional Rural Bank,11/21/2018
